formula,target
Ta11(CuO6)5,2.58
Hg7.5As4Cl6,1.73
Cs2NaMnF6,0.0
HoTlPd,0.0
HfO2,5.55
BaO,4.8
SmB6,3.5
Zr6NiCl15,0.0
In0.5Ga0.5P1,1.9
Cu3Hg2(Te3O8)2,2.56
TmTl,0.0
KNb3(TeO6)2,3.52
LaIn5Ir,0.0
K3Sn,0.0
Li2CdGeS4,3.1
DyZrRu2,0.0
Hf2Co4P3,0.0
BaGa2SiS6,3.75
Lu2TlCu3Se5,2.12
BaZn5,0.0
Li(NiO2)4,0.0
Dy2Sn5,0.0
Yb2Ge2Ir,0.0
Rb3Al3Ge7Se20,2.4
TlHg6Se4Br5,2.8
MnSbPd,0.0
CaCdPd2,0.0
Zr5Al3C,0.0
SrIn2(GeIr)4,0.25
Cd3P2,0.5
Ba4LiGa5Se12,2.65
IrS2,0.9
Be3N2,3.8
BeSiOs2,0.0
CaCdSi,0.0
ZrB2,0.0
TmCdAg2,0.0
Nd2WC2,0.0
Sm4In21Pd10,0.0
Ga1Sb0.85As0.15,1.1
Ba(InS2)2,3.06
FeI2,5.15
Th2Se5,0.37
NaSm(PS3)2,2.54
Ba2DyInSe5,2.27
Cs2ZnGe3S8,3.33
V2(OF)3,0.0
Pr2Co12P7,0.0
Yb(InS2)3,1.31
SbSBr,2.17
Ca2Bi2O5,3.34
Rb4Ag9(SbS3)4,2.0
K1.25Bi7.25Pb3.5Se15,0.53
KAg2SbS4,2.2
Nd2HfS5,0.7
LiBiS2,0.11
In1Sb0.4As0.6,0.1
NdMnSbO,0.0
SbOsS,1.2
Ba2SmGaTe5,1.04
ZrPd2,0.0
K2Ge2PbS6,2.85
Ce4(GeS4)3,2.3
CeRh,0.0
Pb1Se0.95S0.05,0.26
In1Ga1Cu1S3.5,1.84
CrH9(CN2)3,0.0
PtSe2,0.1
Li3Cu4NiO8,0.0
Li4HgGe2S7,2.75
Hf2ReRh,0.0
K10Mn4Sn4S17,2.3
YVTeO10,2.2
CsCd4Ga5Se12,2.21
Ca2GeN2,0.0
Cd0.2In2.4Ag0.4Te4,0.42
Ga1As0.4P0.6,2.1
TiFe2As,0.0
Li2ZnGe,1.1
YbIr2,0.0
Li13Ti22O48,0.0
EuPPt,0.0
Sc6Te2Os,0.0
Na2V6O13,0.0
Zn0.2Hg0.8Te1,0.07
CaZn2,0.0
CeSbO3,0.0
Nb3Bi,0.0
TiGaIr2,0.0
HoMn12,0.0
Sr0.5Ta1O3,3.7
Li6Fe9CoO20,0.0
TaCoSn2,0.0
Li3Co3SbO8,0.0
In1.01Cu0.99Se2.01,1.08
Ba3YIr2O9,0.0
Dy2O3,5.0
Ho(BiO3)2,0.0
CeMg2Ag,0.0
Ho(SbO3)2,0.0
PPdSe,0.15
YMgCu4,0.0
Hf5Sn3,0.0
NdAl4Ge2Au,0.0
YbBO3,0.0
TmAs,1.18
Ti2AlV,0.0
K4Ag9(SbS3)4,2.0
BaSi,0.0
Bi2Te3,0.25
Rb2NbCuS4,2.64
Cs1.43Cd1.43Bi2.57S6,1.28
Mg2V9O13,0.0
SbPbIO2,2.48
ScCu2,0.0
La10Se14O,2.04
Te0.4Se0.6,1.2
In1.6Cu0.4Se2.6,1.32
NbHO3,0.0
Sm2TlZn,0.0
LiInAg2,0.0
CaEu2O3,0.0
CrPbO4,2.25
Yb2InPd2,0.0
SmCo2,0.0
Be2HgTe,0.0
NdMoO4F,3.66
Eu(LuSe2)2,1.7
Ba2Ga8SiS16,3.4
CsTm9(Cd2Se9)2,2.16
MgSnRh2,0.0
KCl,8.5
MnGaNi2,0.0
Co3Se4,0.0
Li6(NiO2)5,0.0
Dy(CuTe)3,0.34
Tl2Hg3Te4,0.9
PmHgAu2,0.0
TaF3,0.0
B2O3,4.89
Nd5Ge3,0.0
Cs2TeI6,1.5
Ag7AsS6,1.0
Eu2Ge(BO4)2,0.0
Ca(MnAs)2,0.0
Dy(InS2)3,1.22
Fe2O3,2.2
LiMn4O8,0.0
GdB66,1.27
Zn2InCuSe4,1.1
ZrRu3C,0.0
CeAlSi2,0.0
Bi9S6O7.5,1.27
Cs2Cd(PSe3)2,2.63
BaAu2,0.0
Ga1Sb0.3As0.7,0.67
Sr8(MnN3)3,0.0
KThCuS3,2.95
In0.07Te1Pb0.93,0.32
Ca3BiSb,0.0
Ca5Sb3,0.0
La20Cu9O40,0.0
Nd3(GeRu)2,0.0
Ba2ScTaO6,4.19
Sn0.03Te1Pb0.97,0.21
MgTi11O20,0.0
Sn1Se0.01S0.99,1.08
Cd(In15Te23)2,1.17
PrFeGe2,0.0
Yb(GaS2)2,2.3
Zr3(Cu2Si3)2,0.0
LaYbZn2,0.0
Ba3Te,0.0
Bi7O5F11,4.05
CuBiSeO,0.82
Mg2Zr14O5,0.0
Ho2O3,5.42
Sc3Fe2Si3,0.0
AgBiSe2,0.34
RbCaBO3,3.67
ZrMo3,0.0
Ba(GaS2)2,4.13
NdIn5Rh,0.0
LiGaPt2,0.0
Ag5IO6,1.4
