formula,target
Cu3Sb1Se4,0.113321
Al4Cl16Pd2,3.244535
As4Fe4H4O20Zn2,3.764154
I12Nb4Te4,1.269072
Ca4Co2O6,4.253944
Ba8Sn4Te20,0.3976110000000004
Ga2In2S6,2.571172
Ge24Os16,1.281101
Na20Sn12Tl4,0.304771
Bi12Cl12Pt1,1.356957
Cd1Cr1F6,2.792591
C12K4Mn4N12,1.97959
B3Ca4Li1N6,3.291893
I2Na4O1,3.482649
H8O20Si4Zn8,5.39204
Co4P8,0.557685
Cs1I3Pb1,1.94832
Cs4N24Pd2,3.084892
Cu4O4Rb4,2.759195666666667
Fe3S4,0.969277
Ag12Br4S4,1.0051460000000003
Pt8Si8Te8,0.63511
O16P4V4,2.998589
Fe8S8,1.854927
Ca8Sn4,0.375129
Ca4Nb4O14,2.586698
In8O20Ti4,3.216998
F28K10Ti6,2.631499
F24Sb4Te8,1.512143
Bi2Se3,0.232891
Os2P4,1.439781
Ag20O16Si4,1.4510240000000003
Ag8Cd4Ge4S16,1.824434
Ba3Na3P3,1.5223750000000005
Au4F16Hg2,3.414239
H4N4S28,3.841687
Ba4Ga2Se10Y2,2.464762
C2Cd2H12I6N6,3.729819
Ba4Re12S22,2.033251
K4O22Sb8,3.455448
Cu4Ge2Mn2Se8,0.9113380000000002
Br4H8Na4O20,4.651282
N12S10,3.092066
H4O20P4Ti4,4.151339
Bi2Br1O4Y1,2.263029
Br2H8N2,5.531302
O14Pt4Tl4,1.659627
Cl18Ta2Te2,3.486108
K8S4,2.979915
Br16O24,3.276454
Cl8Zr2,4.973311
Co6F12O12Sb8,3.325246
As4Co4S4,1.67288
Cs4Li2S8V2,2.644415
Cd1Cu2S4Sn1,0.967183
Ba2Co2O2S2,2.491271
Cl4Cu10O16Se4,3.197921
F6K1Os1,3.60045
Ba4Lu8Te16,1.4678140000000002
F4H6K6O16S4,2.849997
C4H10N6Na2O8P2S2,4.436068
Ag8Bi4Cs4S12,1.683501
K12Sb4Se12,3.066807
B2C4F4Li2O8,5.525023
Mn4O16W4,2.974116
As4F12,6.769411
Fe2La8S14,2.693485
Al4Cl16Co2,4.240625
In4O10Sr4,2.23332
Li1S2Sc1,2.504231
Li2O24Te4V6,2.677135
Cu2Ga2Se4,1.0768080000000002
H12I2Li2O14,0.520283
C4O8Tl4,3.634428
Fe4P4S12,1.471473
Ba6Mg2O18Sb4,4.344349
As2F10,7.001308
O16Rb4V6,3.064957
Nb1Se4Tl3,2.711083
C8H4K4N8O4Pt2,2.28985
K8Se20,1.391958
Fe2La2O6,3.663584
C4Co6O20Se4,3.857095
C8In4Li4N16,4.068814
B16Ni4O28,4.796073
Na2O6Sb2,4.565537
Ce2K6O16P4,4.715808
Ca2I1P1,2.427353
Fe4Li4O24Si8,4.00541
Br4In4Te4,2.4410990000000004
Cl32I4Sb4,2.698779
Br4F16N4O8,4.070758
Ba4Co4Lu8O20,3.372385
Br18C1K4Zr6,1.79176
Ca4O16Rh8,2.701806
Cl6Cs2Ge1,3.434534
Br2O1V1,0.557554
Cs2Cu1F6K1,3.844207
Cu1Li2Sb1,0.984541
Br4Mo2O4,1.314745
Hg1O2Sr1,3.788804
Ni6Sb8Zr6,0.638522
Ag4I20Tl12,1.798261
Ba10Cd4F2Sb10,0.110964
Cl2La6S16Si4,3.753288
O12Pb4Te4,3.714481
Ga8Se8,1.669059
Ca14N18Nb2Si4,3.164623
F6N15P3S9,3.476539
Br8O2Rb12,2.66493
Al14Te20,2.059806
Cu4Sb4Se8,1.232714
As6Ba2Cu7O24,2.96373
Ca4Sn4Sr4,0.635773
Lu1Rb1Se2,2.914869
Ba8Ge8Te20,1.1255720000000005
Ni2O6Sb1Sc1,3.837182
Ga1H6O18P6Rb3,1.10836
As4Cd12Cl12,2.354521
Cl20K8O4Re4,2.162994
I16Sr8,4.831567
Bi4Na12O12,4.062077
Ag1C2K1,3.371901
Ga2Ge2Te2,0.647722
Ba8Li2Nb6O24,3.913264
Cu2Mg2O8V2,2.3687190000000005
P12Tc4,1.038939
K4P4Se24,2.596353
Cl12Pt6,3.128502
F6I2Sn4,3.1184515
Mg3Sb2,0.668524
C4Cs4F8O8Pt2,4.339037
Ag2S6Ta2,0.4156125000000001
Cl4N24Sb4,1.470953
O8Pd6Sr2,0.272722
Ba6Bi4O18Te2,2.97382
C2Cs2Pd1,2.516951
Ag4O8Se2,1.84802
Cu2H4Na2O13Si4,4.20298
C2Cd2O6,4.471867
In2Se2,1.037299
F10Pd4Rb2,2.613858
I6S4Sb2Sn4,1.148424
Ca4O12V4,1.201251
Mn2Ni2O6,2.599927
Na2O24P6Sn4,4.919607
Li4Mn4Ni2O12,2.76187
Bi1F6Rb1,4.775102
B2P4Rb6,2.304322
Ba4Ca4Pb4,0.274409
Au4Cl28S4,2.040331
Bi16O24,3.27232
Cs1Nb1O8P2,3.790645
Al4I32P4,2.253915
Ag2F2Se2Sr2,2.039965
As1Se3Tl3,1.231939
As2Na2Ni2O8,4.1957655
Be4Cr8O16,3.815743
Cd1Ga2Se4,2.222341
F6K2Ni1,4.362207
Au1Sc1Sn1,0.293578
As4Fe4O16,3.959217
Mo4O24P4Rb4,3.958628
Cl4F12,4.720749
Cs4I12,2.713494
Br12Cd4Rb4,3.923859
K4O8Zn6,3.051682
F48Ti12,5.822247
O28P8Sr2V4,3.15315
Ge1Hg2Se4,1.090014
Ce4O12Sr4,4.044659
Fe2La6Ni2S14,2.438181
As2Mn2Na2,1.603509
Ca4S16Sc8,2.25428
Ga4Se4Te2,2.47874
Ag12S12Sb4,2.233299
As4Mo4O24Rb4,3.775365
Hf2Pb2Se8Tl4,1.114778
Na2O2Rb2,3.387262
Cr3Cs3F12,3.954999
Ag4Ge2In4Se12,1.281025
Ce1Li2N2,2.694266
C8Co2H8Na4O16,4.707739
Rb4Se10Sn4,1.540408
Cu4La12O8S12,1.871609
O4Tl3V1,3.30148
Ba6Na2O12Ru2,2.477532
Li2O10V4,1.0068560000000002
Te12Y8,1.199813
Cu2S14Sn2Y6,2.421733
Au2K6Sn8,0.343226
Al2Cd2La6S14,3.42489
Cu1Li1O1,0.381574
Cu6Se4Tl2,1.006474
Al2Cu2O4,3.4628685000000003
Ag2Cs4S8V2,2.204025
As4Ba3Li4,0.4519120000000001
As12Ir4,0.719151
O14Sr6V4,1.910333
Se8Zn4,1.622463
C2Mn2N4,3.124738
As12K4Sn12,0.938036
O1Sn1Sr3,0.205003
Bi4I4In8Se16,2.151658
Cs2N6,5.318157
Cr2La2O12Te2,3.438317
Ag1Bi1Cr2O8,2.357544
Ag2Nb2Rb4Se8,2.57987
Cl16Hg3Tl10,3.578817
Cl4Co4O6Te2,3.969189
Cr8I4O16P4,2.739567
Br2Cs2F2,3.815061
N4O8,4.298106
Co4Li24O16,3.310395
Ca2O8Pt3,2.751343
N2V2,0.827122
O4Os1,4.548798
F6Pd1Zr1,3.990673
Ir8Se20Sn4,1.282172
Cs8In8S16,3.191308
K4P4Pd2,1.797221
Fe2K6O6,3.586176
Cu2Hg1Se4Sn1,0.165034
Na20P12Si4,2.057257
O8Rh4Zn2,2.869078
H4Mn4O12S2,4.894771
Ag8Hg4O8,1.309485
Cs8In4Na12O16,3.444185
As16Cd24,0.080421
Cl4Cu4O12Sr2Te4,3.083317
Ba4Ge8S20,3.227556
P4Rb4Se24,2.601336
Ba4Li6N8Nb2,3.325352
La4Ni4O10,3.457142
As4Cd2Si2,1.136841
Cu2O8Se2,3.037058
Ag2Hf2Rb2Te6,0.744525
Ba4I4O2,4.07501
N4O16Pb4Se2,4.042204
As8Cu8H8O40Zn8,3.94624
