formula,target
SbCl4F,2.404
KYSn,1.122
TeMo2SeS2,0.0335
K2InHgF6,0.867
K5CuAs2,1.515
BaCa3O4,3.726
LiVH2OF5,0.0
NdI3,2.629
Cd3Pd,0.0
AlCrGe,0.0
HfTiRu2,0.0
Sr2H6Ru,2.384
ErScO3,5.419
NaAsF6,7.014
SrCa,0.033
MgGe2WO6,2.502
NaZnP,1.756
Hf2FeTc,0.0
PrAs,0.0
KTi2Bi,0.0
GaFe3,0.0
YbSi2Cu2,0.0
RuBr3,0.0
ZrIn,0.0
HfGa3,0.0
BeZn3O4,3.223
HfBeSi,0.0
Li4NbTe3O12,0.0
Zr3Si2,0.0
MgSc2In,0.0
BaZn2N2,1.601
SmFe2,0.0
PIrS,2.461
NdCo2,0.0
Li2CdGeS4,3.37
Nd2MgAl,0.0
LiLu2Ru,0.0
TiSnRh,0.0
P2Pd,0.5
YUSb2,0.0
MgCdC2O6,6.045
TaNi2,0.0
BaCdS2,3.269
ErP,0.0
TiBe2Cd,0.0
HoSiIr,0.0
K2TiCl6,2.486
CaHoHg2,0.0
Te2O3F2,4.305
LiFe5O8,0.0
ScCu,0.0
RbNa3H4,5.215
BeInOs2,0.0
Li2FeSiO4,0.0
Al2BiS4,3.264
Te2Ru,0.455
ErSi2Tc2,0.0
K2Be2Co,0.0
SrInF,0.0
LiIn2Ni,0.0
SmS,1.631
Hg3AsS4Cl,2.627
RbFe2As2,0.0
InGaP2,1.481
BiSbO,0.0
In3NO3,1.48
NdO2,4.797
Li8NbO6,4.507
TiBeRh2,0.0
BaNbCl,0.0
NbPSe,0.0
Pa3Tl,0.0
LiSnP,0.0
TiGaRu2,0.0
Ca5Sb3,0.0
Ba4TiTe,0.0
CaFeClO2,0.0
AlPS4,3.395
ZrPb3F10,5.34
Na2TlSb,0.966
InBi,0.0
In2F,0.0
YbNdAu2,0.0
MoSBr,1.079
NaErCl4,6.181
Ca3Tl,0.0
LiFeS2,0.0
Ca2Sn3S8,1.964
Ti2MnIn,0.057
Tl2MoO4,3.526
CuNiSb2,0.0
InGaCu2Se4,0.967
Rb2YAuI6,1.914
YBiO2,0.0
SbIr,0.0
NaPdO2,0.584
ZrAlCo2,0.0
Li4TiO4,4.91
Rb2FeI4,0.0
HfGeSe,0.0
SmTlSe2,1.724
PmMg,0.0
DyAl3C3,0.457
TmNi2Ge2,0.0
NpGa5Rh,0.0
LuH2ClO2,6.633
Sm2Sn2O7,4.343
ZnHgSe2,0.753
NdCo2B2,0.0
DyHoHg2,0.0
TiAl,0.0
NaInO2,4.103
NaYPO4F,7.463
Ca2BeW,0.0
GaNi3,0.0
Ho2TeO2,1.8
Ca2BeTl,0.0
Be2CoBr,0.0
Tm3AlC,0.0
TmInPt2,0.0
Li5MnCr3O8,0.0
TbHoIr2,0.0
Ti2BeMo,0.0
NaMoF3,0.0
KIn3,0.0
Yb2TlGa,0.0
BaMgSi,0.279
SmAs3,0.0
SmP,0.0
AcInAg2,0.0
Rb3ErO3,4.594
SiTe2Os,0.0
Sc2CdAg,0.0
Li2MgPb,0.006
ICl,2.455
Be2CrIr,0.0
NdP,0.0
BaAg2,0.0
AgF,2.089
ZnSbAs,0.0
HfZn2Ga,0.0
MoW3S8,1.049
CaUS2,0.0
YLuO3,5.686
CaBeNb,0.0
ZnCu2SiSe4,2.051
ZnPbF6,2.851
KBaBi,1.743
BeRhCl2,0.0
AlPd,0.0
LiSbO,0.0
Hf2CuTc,0.0
BaSnF6,7.418
RbCaH3,4.936
NbSbO4,3.18
NaAlH8N2F6,9.774
KAgBr3,0.0
TiSiPd,0.0
TiNF,2.147
PtS2,0.998
LiEr2Au,0.0
Ba4LiGa,0.0
Nd3Mg,0.0
LiFe2O3,0.0
TmMgZn2,0.0
Ga2TeSe2,2.592
Al8Cr5,0.0
Rb2CO3,6.75
Ba4HfZr,0.0
K3Zn2F7,6.982
CaSiBHO5,7.804
CdHgO2,1.617
HRh,0.0
NaVS,0.233
TaBeCd,0.0
RbCaCO3F,6.966
PaC,0.0
NaNd2Se3,0.0
Al2Ge2O7,5.512
VC2O6,2.117
Cd2InAgS4,0.983
HoAlO3,7.375
HfGaRh2,0.0
AlCuRh2,0.0385
KH2I3O,2.462
AgGe3,0.0
BaLiCd,0.0
InPd3,0.0
MgMnAlS4,0.0
ZnRe2O8,4.463
RbCdAg3C6N6,3.2245
SbRuSe,0.91
Li2VO2F2,0.0
YbCaCd2,0.0
KTi5Se8,0.0
K2BeTl,0.0
TbCaF6,0.0
Ba4TcIr,0.0
SmHoRu2,0.0
TiGePt,0.0
CaZrGeO5,4.996
SiPdO3,0.0
NdBr3,3.747
LiBi3I2O4,2.002
SmFeP,0.141
Ca2AlH10BrO8,6.592
K3YBr6,5.18
YbRbO2,0.0
Li3Au,0.0
YCrF5,0.0
SmFe2Si2,0.0
TlMoF,0.0
ErCl3,5.119
RbHPt,0.0
Li3H6Ir,3.209
BaI2,4.072
RbAlH2,0.0
BeInSe,0.0
BaScCuS3,1.103
LiFe2F7,0.0
ScBeCr2,0.0
TiMo2S4,0.0
V4GeS8,0.0
K2SnO2,7.358
AlBr4,0.0
Cu3N,0.339
MnBeV2,0.0
KAgSe,2.038
Ba2ErNbO6,3.651
ScSiNi,0.0
Rb2LiRhF6,2.316
MgP4,1.022
CoBr2,0.0
MgHO2,0.0
CaMg,0.0
K2TeSe3,2.662
MgBeIr2,0.0
Ba4MgSn,0.0
YSn6Ru4,0.0
Li2PmIn,0.0
HoSi2Pd2,0.0
Er3InN,0.0
TiCoO3,0.0
Sm2PbSe4,2.147
Tl3Zn,0.0
SnC2,0.0
YbMn2Si2,0.0
BeVRu2,0.0
Cu2WSe4,1.438
MgBeAs,0.0
Na2BrClO6,5.842
TmCo2Sn,0.0
TlCdI3,2.913
HoCo5,0.0
Fe2AsSe,0.0
Ba2PCl,1.839
Tl2TeCl6,2.947
CdCN2,3.928
MnBe2P,0.0
AlV2,0.0
SmTlTe2,1.013
Rb2AgSbF6,3.699
Na2VPCO7,0.0
GaAs,1.3175
TbGa,0.0
KSbF6,6.778
Te2Mo3WSe6,0.515
VPt3,0.0
Li2SnPd,0.0
CaAg3,0.0
BaPbBr,0.0
BaBeV2,0.0
CrInNi2,0.0
TiCoSb,1.065
NaMnTe2,0.0
RbNdS2,3.394
Y3Mg,0.0
YbBr2,6.678
ScCo,0.0
P10Au7I,1.097
NaNdSe2,2.601
Li4V3SiO10,0.0
TbSbPt,0.324
BaAlSi4N5O3,6.279
CrCl2,0.455
Ba2BrN,2.088
HoBiPt,0.0
AlZnIr2,0.0
BeIrBr4,0.0
CdAsIr,0.0
TlGeTe,0.0
BeFePt,0.0
HfZnNi2,0.0
K3Sb2N2O6F7,4.628
BeVIn,0.0
Be2CrHg,0.0
ZnCu2SnS4,0.585
BaSnHgS4,2.918
As2Ir,1.0
TiAsAu,0.0
ThCuPO,0.0
BaGaTe,1.681
Ba4GePt,0.0
Al2NiRu,0.0
Tm2Te5O13,4.588
PNO,6.986
MgSc2Tl,0.0
UGe2,0.0
YbZn,0.0
TiSiRu2,0.0
RbSeBr3,2.546
MgF,0.0
CaCuAs,0.316
Cd2GaCuSe4,0.679
GeAu3,0.0
FeCu2SnSe4,0.0
Ba4SrNi,0.0
Ca4MgBe,0.0
YbCoB4,0.0
Li4V3OF11,0.0
TmScRu2,0.0
MoPCl9,0.0
MgSiSb2,1.409
Na2TlHg,0.0
UAl3Ni2,0.0
KCaI3,4.288
Sm2CuRu,0.0
BaLiCa,0.0
LiNiSnO4,0.0
Ca3PbN,0.0
SmIn,0.0
Sc2S3,1.514
BeAs,0.0
NiB2Mo2,0.0
TbSi,0.0
NaCaMg2F7,9.658
TaO3,0.0
Sc2CuPt,0.0
CdGa2Te4,1.877
NbVO5,2.198
SbRh3,0.0
Be2NbSi,0.0
YB3O6,6.783
InSn3,0.0
Be2GaNi,0.0
NaSc2Be,0.0
LiTiBe2,0.082
PrTeAs,0.481
Ba3LuIr2O9,0.0
Ru3Cl,0.0
ZnFeO3,0.0
AlS2,0.0
Cd2P3Br,1.869
Te6Mo2W,0.832
Ba4CdSe,0.0
DySb,0.0
Ba2SmSbO6,5.066
YMnO3,0.0
HfGaCo2,0.0
Sm3V,0.0
Ba3H12Ir2,3.434
Mg2BePt,0.0
LaGaO3,4.486
SrLuCuS3,1.866
Ti3Hg,0.0
TbBaF6,0.0
ZnB4O7,8.111
Zr2Ag,0.0
Na2AgSb,1.425
RbBiF,0.0
Si3PH9,5.274
DyAgHg2,0.0
MnCu2SnS4,0.0
TbZr,0.0
SrCaC2O6,6.665
NaBiF,0.0
MgPt5,0.0
MgScAu2,0.0
Sc2BeOs,0.0
NaCa2As,0.0
HfBeFe4,0.0
SrAl2B2O7,7.388
Ca2CuB2H12O12,1.087
CI4,1.618
Pm2NiPt,0.0
SiGeO3,3.678
KAg2SbS4,1.45
K2BaMg,0.0
Ti2MnGa,0.208
K2SnH6O6,5.739
TbAsO4,5.449
SmSi,0.0
Na2SnH6O6,5.521
RbGeSe,0.0
BeFe2Ni,0.0
TbCu4Pd,0.0
TiBeP,0.0
DyH3,2.08
TiAl2O5,3.456
Ac2O3,5.331
NaGaH8N2F6,8.85
Li4VF8,3.358
Mg6SiGe2,0.643
BaMgTe,1.091
CuBiS2,0.878
UFeS3,0.0
Li2CaSi,0.048
Be2NiMo,0.0
Be2CrSi,0.0
NaLiAs,0.0
BeNbFe,0.0
NaP,1.773
BaV2Cu,0.0
ScTl2W,0.0
YbCd3,0.0
Li2Sb,0.0
BaV2Os,0.0
YbRu,0.0
K2RbIrF6,3.341
TbPbAu,0.0
AsI3F6,2.7
HoP,0.0
MgMn2AlAu4,0.0
BeCo2Rh,0.0
Al2ZnTe4,2.475
NaSmS2,3.197
BeCrW,0.0
KRb2IrF6,3.281
Na6MgO4,4.787
Ta3TiB4,0.0
BaAg2GeSe4,0.885
YScBe2,0.0
Zr2Np,0.0
BaEu3,0.0
BeV2In,0.0
Sr2PdN2,0.0
Mg2Mn3GaS8,0.0
Mn2CoO6,0.0
IO2F,4.455
Zr5Te4,0.0
ScCl3,3.885
Ho2Mo2C3,0.0
Li4Mn3FeB4O12,0.0
HoPd2Pb,0.0
Te4MoW3Se2S2,0.3805
NaP2,0.0
Y2TlIn,0.0
Pu3Ge,0.0
CeGaGe,0.0
SiH4,7.79
CdTe2Pb,0.0
ZrBe2Ga,0.0
HfSO,3.949
As4C3,0.0
K2TeI6,1.982
ScSi,0.0
Y3InC,0.0
NdBi2ClO4,2.649
Yb2BaSr,0.0
Ba2CaNi,0.0
MgTcH2,0.0
ErTlS2,2.251
Na3AgO2,2.537
B2W,0.0
MgBiP,0.0
TcIr,0.0
Lu2NiRu,0.0
K3SbTe3,2.385
MgMoF6,0.0
ScCu3,0.0
PRh2,0.0
Li2AcIn,0.0
K3BrO,3.21
NaTaN2,2.236
YSbPt,0.544
CdIn2O4,1.777
Sb2S3,1.888
BeSnBi2,0.0
As2S3,3.058
YbEr2Se4,1.878
MgSc2Os,0.0
Ni3Sb,0.0
HfB2,0.0
Li2CoNiO4,0.0
Tb2AgIr,0.0
BaC4O4,3.868
TmSbPt,0.134
TbH2,0.375
ZrAu2,0.0
VSe,0.0
AuO2F6,0.554
PH2F3,9.58
YAlSi,0.0
TmSi2Ir2,0.0
TbCdPd,0.0
HoH3O3,6.146
ErB2,0.0
ScTc2Mo,0.0
ZrSiO,0.0
NpSi2,0.0
Pr2Si3Ni,0.0
NaMgTl2,0.0
Li2CrSiO4,0.0
RuC3Br2O3,2.857
NpSe3,0.0
Mg2BBrN2,4.974
Ho2InHg,0.0
ScBeTc2,0.0
Sr2CuF6,0.0
NdCl3,5.374
CrSiH12O6F6,0.0
NaBiMo2O8,3.174
BaMnGe,0.0
Na2H4Pt,3.613
Be2CrW,0.0
TbGa2Pd,0.0
DyCd,0.0
Yb4Sb2O,1.334
HgC2S2N2,3.2315
Li8NO3,0.0
Th2Cu,0.0
BrF3,4.411
SrZrS3,1.677
BeMoSe,0.0
TaCoSi,0.0
LiEr2Al,0.0
SmAsSe,0.417
Sr4BeV,0.0
BeGaBr2,0.753
VGaRu2,0.0
BeNbCr,0.0
ScBPd3,0.0
Er2In,0.0
Na2ZnSe2,3.596
Nd2Mg,0.0
NiSn2Au,0.0
Ti9O10,0.0
Dy3Bi,0.0
Ca3As,0.0
Li3FeF6,0.0
ZrGeO4,4.837
ScPd,0.0
LiAuC2,2.104
CaSi,0.0
Tb2CuIr,0.0
CaPPt,0.207
HfB4H16,6.883
HfSiS,0.0
Te2WCl6,0.0
Be2PtRh,0.0
Na2CaSi,0.757
CdH3,0.0
Zr3N2O3,3.353
Sc3InB,0.0
H7SN2O4,7.728
TiN3Cl3,2.356
RbNdW2O8,4.444
As2Pt,0.153
Ba2ErUO6,3.731
CaMnSi,0.0
LuTaO4,5.35
Rb2PbCl6,2.021
LiTiP,0.0
YBi2ClO4,3.011
MgPt3O6,0.686
LuRh3C,0.0
CaYCd2,0.0
ScBe2Si,0.0
KFeF3,0.0
YHoIr2,0.0
Rb2KBiF6,6.789
Ba4CoTe,0.0
CdC2O4,4.605
SrScO3,0.0
TmCoC2,0.0
YbZn2P2,1.469
