formula,target
Fe2H4Li2O20P4V2,1.3801
Cr1Mg14Nb1O16,0.0
Co4Li4O16P4,2.7229
O16Ti8,2.7647
B20Na4O36Pb4,4.585299999999999
Co1O4Sb1,0.0
Fe1Li1O9P3,3.4388000000000005
Al3Hf3Pt3,0.0
Ba1O12Sr2Tm6,2.6032
Co5Fe3Li4O16,0.0
Br2Mg1O6,3.9178
Ba5O14V5,1.2257000000000002
Li14O48P14Sb4,4.0418
Bi4O8Zn1,0.4849999999999999
Ag2Ca4O12Sb2,0.5964
As7Ce2Cu9Mn3,0.0
Cl6K2Ta1,0.0
Cl4La8O2S8,2.7462
Ca6Mn2Ni2O12,2.2759000000000005
H4O32Rb12S8,4.3006
Hf1W4Zr1,0.0
Ag1Bi1Cs2I6,0.8526
C4Cs1H12O14V1,2.5704
Cr1Li24Mn11O36,1.2311
Cr9Li6O32P8,2.7226000000000004
Ho2O2Sb1,0.0
Co12Ge8Si4,0.0205000000000001
Eu4Pd4Sb4,0.0
Ba2La4O10Pt2,2.4067000000000007
Cl20N12O4P8S4,4.0172
F7Li1O1V2,1.9341
As8K8O36U4,2.4232
Li12O58P16V6,1.4529
Ag8O40U4W8,0.9689
Nb1Re1V1,0.0
Er4Ga4Rh4,0.0
Ba4Ca2O36P8V4,1.9472
Ac2Ga1Zn1,0.0
Ba2Hg1Tl1,0.0
Eu4Pd4Si4,0.0
Ba4Bi2,0.0
Mo1Se2Te6W3,0.3418000000000001
Cl4Cs2O2Pu1,0.1089
Ga8Se16Tl8,1.2542999999999995
Al8Cu4Lu1,0.0
Ba12Ga8O30Tb4,3.5923
Ag4S2,0.3683999999999998
Ag2F4Li2,0.6332
Al2B16Ni18,0.0
Li1Pa1Pt2,0.0
Ca1Li2O32V12,1.826
Cr4Cu2O8,0.0
H4Nb4O20Ti4,2.8321
Mg14O16Sr1Zn1,2.6199000000000003
N6W2Y2,1.5167000000000002
Ca2Cr4O8,2.9589000000000003
B16O34U2,0.2341
Cu8Mo16O64Yb8,0.437
Er8O20Ti4,3.2962
Cr4H8Li4O18,2.669
C2Cl36W12,1.1546
Ag8H64O36,2.2358
Fe2H4Li4O20P4V2,1.7904
F4Nb2O8Ti2Tl2,2.5858
Ge18O102Pb66,2.1413
B10Ca5O30Sn4Ti1,3.0931999999999995
Fe2O3Pr2Se2,1.6839999999999995
As12Fe8Na14O48,0.0
Mo3S4Se4W1,0.6067999999999998
C4Cs8O12,3.2179
C2Co2Er2,0.0
Na3Si34,0.0
Na1Pd2Sn1,0.0
Mo1S4Se2Te2W3,0.0016000000000002
Al12Mg16Pd1,0.0
Cd8Se12Si2,0.8187
Co6Cu12O42Sr12Y4,0.0
Cr8F8K8O32P8,2.5013
Cd1Mg1,0.0
Ru4Sc12Si12,0.0
F12La12O36Se12,3.7498
Fe2O8Sm1Sr3,0.0
Ga2Mn1Ni9,0.0
Co4Li4Nb4O16,2.263100000000001
Os1Ru1Ta2,0.0
Al3H42Mn6Na1O38S2,2.8948
Fe4O28P8Zn4,3.197
Ag64Ge24O80,0.0862
As8Fe4O16,2.4168000000000003
Fe8Li8O32Si8,2.9793000000000003
Ho4Na4O28P8,5.344600000000001
F8Li2V2,2.1007
Fe4H4O8,2.1146
C5Ca4Ni3,0.0
Ga1Li1Si1,0.1909
In8K48Se36,1.646
I4Na4O12,3.6962
Ba4Mn4O26P2Si4Ti2,0.0
Cs2F12Ga2Ni2,4.2448
Fe12Li16O48Si12,1.5964
Co4Ge4Lu4,0.0
Ca2Ga6La2O14,3.2636000000000003
O48P16W4,2.9507
Li8Mn8O32P8,3.3449000000000004
Bi1Li3O8P2,3.5843
Gd2Hg1Tl1,0.0
Bi6Co1O16S2,2.2048
Cl48Li20Mg14,4.438599999999999
Bi1F6Rb3,4.5456
Cr1Dy4Ga12,0.0
