formula,target
Pb17(Cl9O4)2,3.44
Yb(GaS2)2,2.3
Ga1.05Sb0.95Se0.15,0.66
Cs2Ga2S5,3.26
YVTeO10,2.2
RbZn4In5Se12,1.76
Mn0.1Te1Pb0.9,0.49
BiP3(PbO4)3,3.7
Sn0.28Te0.28Pb0.72Se0.72,0.12
In1Sb0.6As0.4,0.13
BaCuSbSe3,1.6
UHg3(TeCl3)2,2.6
Bi1.8Sb0.2Te3,0.15
Cs6.4Na1.6Ga8Ge38,0.22
Ca(PrS2)2,2.9
LaH2NO5,4.76
Rb3Bi2Br9,2.62
Na3Sn2ClF6,3.88
Ge0.1Pb0.9Se1,0.3
BaGa2SiS6,3.75
RbInS2,3.3
GeTe2,0.3
Eu(HoSe2)2,1.8
CoSb3,0.49
ScCuO2,3.3
SbPbBrO2,2.67
Rb2Zn3(SeO3)4,4.9
Zn0.05Ga0.95Sb0.95Te0.05,0.85
Ba3Ta5NO14,2.8
KInS2,3.0
AgO,1.57
Ba2GaBiSe5,2.21
Al0.3Ga0.7As1,1.81
Ba2NaCu3S5,0.45
SmP,1.09
MnP4,0.28
CsZn4In5Te12,1.61
Pb3Se2(BrO3)2,3.73
Na2B6O9F2,7.33
Ag2HgI4,2.47
VIn(NiO3)2,1.92
In0.4Ga0.6As0.4P0.6,1.85
Tl2PAuS4,2.2
MnF2,9.9
LiIn(IO3)4,4.27
ScTlS2,1.51
Bi2Te2.7Se0.3,0.2
SnTe,0.3
CdCu2GeS4,2.05
Zn0.99Ga0.01P0.01Se0.99,2.6
BSb,2.6
TePb3Cl4O3,3.79
AgF,2.8
VGa(TeO4)2,3.0
ZrSe2,2.0
MgTe,3.6
EuN,1.25
Ce10Se14O,1.93
Cs2P2PdSe6,1.6
BPb2ClO3,3.99
Sn3WO6,2.49
Al2Se3,3.1
Ho2O3,5.42
Ga1Sb0.01As0.99,0.7
Yb(SbS2)2,1.12
TlCr5Se7S,0.71
GeO2,5.54
Ba(InS2)2,3.06
In1Sb0.9As0.1,0.27
BiTeI,0.46
Eu3S4,1.7
BiPO4,3.85
YbSb,1.0
Ba2SnSe5,1.8
Eu3(InP2)2,0.45
In1.65Cu0.35Se2.65,1.19
KCu4AsS4,1.9
SbPb2S2I3,2.0
Cs10Cd4Sn4S17,3.16
SmBiW2O9,3.39
In1.8Cu0.2Se2.8,1.26
As2O3,4.0
PdSe2,0.4
CsTm9(Cd2Se9)2,2.16
LaCuSeO,2.83
BAs,1.45
Na(GeP)3,2.06
CsAg5Te3,0.65
La5Cu6.33S7O4,2.0
RbMn4Ga5Te12,1.53
Eu(InTe2)2,1.22
Ba4LiGa5Se12,2.65
Cd4P2I3,2.17
Ca3La2(SnS4)3,1.45
NaY(Te2O5)2,3.9
Ce2Ge2Se7,1.1
Na2Hg3(GeS4)2,2.68
Ba3Tb2(PS4)4,3.37
Na2In2GeSe6,2.47
RbMn4In5Se12,1.76
Ba2SmInTe5,1.36
NdLuSe3,1.61
TlSbSe2,0.82
CeTl2P2S7,2.4
CsH3(SeO3)2,4.77
Zn0.9Ga0.1As0.1Se0.9,2.34
KSb,0.9
PrCuSO,3.03
AsSI,2.05
Zn0.5Ga0.5P0.5Se0.5,2.13
In0.4Ga0.6P1,2.05
Be3Sb2,0.67
K2PdSe10,1.48
Na2In2GeS6,3.17
Ba4B11O20F,7.1
Cd3Bi(PO4)3,3.9
La2Ge2Se7,1.08
EuSb4Te7,0.54
BaSi2,1.3
Na2S,2.4
KFeCuTe2,1.06
CdSb2Se3Br2,1.4
Na2TeS3,2.35
BaNa2GeSe4,2.25
Ba5Ga6GeP12,1.39
KCl,8.5
HgBr,2.6
CsLu7Se11,1.78
Sn0.17Pb0.83Se1,0.04
RbBi3TeSe4,0.8
FePS,0.25
BaPdSe6,2.15
BaNaB5O9,4.78
Cs2Hg(ICl)2,2.15
NiS2,0.64
In1.9Cu0.1Se2.9,1.45
Sb6Pb6Se17,0.8
BH(PbO2)2,3.76
SnO,3.0
Ga4Cu2Te7,1.08
Te0.01Pb1Se0.99,0.26
PrTl2InSe4,0.93
Cs3Sn3Cl7F2,2.96
Dy3GaS6,2.81
Cd0.28Hg0.72Te1,0.21
Ba2V2Te2O11,3.16
In1Sb0.2As0.8,0.12
CsMn4Ga5Te12,1.55
K6Ta2.93Nb1.07S22,1.88
In2Se2O7,2.97
Ga1.95Cu0.05Se2.95,1.96
TiTlPS5,1.3
LiB3,2.0
Tl3AsSe3,1.3
Li3ScN2,2.9
YMoO4F,3.78
TbWClO4,4.24
InSn2As2Se,0.2
Tl2O3,2.25
Zn0.7Ga0.3As0.3Se0.7,1.93
Ge0.05Pb0.95Se1,0.28
Al0.01In0.99P1,1.3
Ba2InSbSe5,1.92
Gd3.04Sc0.96S6,1.5
LiCdBO3,4.28
Cd0.8In2.1Ag0.1Te4,0.29
Li2ZnGeSe4,1.86
Cd0.204Hg0.796Te1,0.06
SmSnTe2,0.52
Ba(GaS2)2,4.13
Ba4Ga4SnSe12,2.16
Ga0.005Te1Pb0.995,0.37
RbCd4Ga5Te12,1.64
Al0.6Ga0.4P1,2.4
Y(CuTe)3,0.72
Cd0.1Ga0.9Sb0.9Te0.1,0.78
Sm(ErSe2)3,2.0
Cs1.13Cd1.13Bi2.87Se6,1.0
RbCd4Ga5Se12,2.19
Te2Os,0.3
Ga0.01Te1Pb0.99,0.42
Ba4Sb3S8Cl,2.09
Tl4In3GaS8,2.63
CsYHgSe3,2.54
CuBS2,3.61
Ba3Ag2(SnS4)2,2.37
Bi2I4O13,3.3
Sb3IO4,2.61
Zn0.75Cd0.25Se1,3.2
Zn0.3Ga0.7P0.7S0.3,2.3
Bi4Pb7Se13,0.29
NaNb2PS10,1.72
Sr3Ge(SbSe4)2,0.75
LaGaO3,4.4
Li3Bi,0.7
Cs2Cd(PSe3)2,2.63
SrB6,3.68
CsTaPSe6,2.29
NaSb(PS3)2,2.17
CdCu2SnSe4,0.96
ScTlSe2,0.79
KTaO3,3.5
CuSbPbS3,1.31
In0.3Ga0.7As0.7P0.3,1.67
Ba3Sn(SbSe4)2,0.97
Zn(Bi19O29)2,2.88
CeN,0.7
BaIn2(P2O7)2,3.97
CsInTe3O8,3.9
BaPd(IO3)4,1.97
Eu(SbSe2)2,0.95
CsZn2B3O7,5.69
Fe2O3,2.2
Ba2YGaTe5,1.08
Li0.5Ge1Pb1.75S4,1.95
Ge0.2Pb0.8Se1,0.35
CdI2,3.8
In2As2Cl2O5,4.62
KBr,7.6
Ga1Sb0.8As0.2,1.02
CaTaNO2,2.4
MnO2,1.3
Rb2Hg(PSe3)2,2.32
TlCr5S8,1.01
Rh0.67Se2,0.7
Cs4BiAs3Se7,1.02
Li0.33Ag1Sn0.67O2,2.7
CuN3,4.17
RbCd4In5Se12,1.57
AgAsSe2,1.4
Ba2GaBiS5,2.38
TeI4,1.1
Zn0.25Ga0.75As0.75Se0.25,1.51
La20Mo12Cl4O63,2.4
Bi0.2Te0.3Pb0.9Se0.9,0.25
UP2S9,1.41
NaInSnS4,2.4
BiSCl,1.89
Li2FeGeS4,1.42
AlCuS2,3.5
Tl2InGaTe4,0.88
CsRb2Sb,1.5
Cs39Ga53(Se16Cl)6,2.74
Cs2Hg3S4,2.8
Rb2VCuS4,1.85
CsInHgS3,2.3
Bi1.98Sb0.02Te3,0.14
CdCl2,5.7
Sm4GaSbS9,2.23
Tl4CdI6,2.8
Ba7B3O9F5,4.94
Zn6S5Cl2,2.71
La1.86Tb1.14Ga1.67S7,2.67
B2Se2O7,4.64
Gd3Al0.74Si0.7S7,2.34
Ce2Fe(SeO)2,0.64
PrTlSe2,1.18
KFe2BiO5,1.76
Rb3Sb2I9,1.94
La2ZrS5,2.01
As2Ru,0.8
Ca(LaS2)2,2.7
Pr10Se14O,1.89
RbTbSe2,2.5
BaReH9,3.44
Li2ZnSnS4,2.87
Cd6P7,0.85
CdIClO3,4.3
CsMn4In5Te12,1.48
B6P,3.3
Ce2Se3,1.75
BaS,3.88
In1.1Cu0.9Se2.1,1.06
Al0.4Ga0.6P1,2.35
BaHgSe2,1.56
Hg8Bi3As4Cl13,2.43
CsTbZnTe3,2.12
K4Ge(PSe3)4,2.0
Ba3BSbS6,2.62
Cs3Li4(BO2)7,6.53
K2Hg3(GeS4)2,2.64
KAu(IO3)4,2.75
HfHg4(PCl3)2,3.26
RbCu4AsS4,2.15
Tb0.52Pr2.48Ga1.67S7,2.61
LiInS2,3.56
CdHg6(As2Br3)2,1.89
Hg7.5As4Cl6,1.73
TlBiTe2,0.12
NaInS2,1.9
Ba7Ga5AgS15,2.6
Cs2Cd0.25Hg5.75S7,1.66
ZnHg3(SCl2)2,2.65
RbBa2(PO3)5,7.6
TlPSe2,0.5
ZnSiAs2,2.12
EuIn2(GeIr)4,0.26
Sn1Se0.01S0.99,1.08
Sm3Te4,0.51
SbSBr,2.17
KB5PbO9,3.1
K0.8Sn2Hg1.2S8,2.78
Ca2ScSbO6,3.68
Cs3Bi2I9,1.8
Ir0.67S2,2.0
Nd2HfS5,0.7
Bi2SeI2O11,3.7
LaBeB3O7,5.65
RbInGeS4,3.1
Ti6H2O13,3.4
KTi2F7,6.4
YSbPd,0.27
KSm2CuS4,2.17
Bi2Te2Se,0.3
Na4Mg(SiSe3)2,2.85
BaUSe3,1.0
In11.3Bi14.7S38,1.45
AlV(TeO4)2,2.9
Zn2MoSeO7,4.2
YbNd2CuS5,1.35
LaTaN2O,2.0
Cs2Cu2Sb2S5,1.6
Ho2S3,0.5
CsCd4In5Se12,1.62
CsGdZnTe3,2.13
BaGa4Se7,2.64
Y2S3,2.9
POsSe,1.4
DyB6,3.3
TeO2,3.0
Si0.2Ge0.8,0.86
Li2Mo2Se2O11,3.3
Ce4InSbSe9,1.69
Cs4Ga4Si19,1.14
CsNa2Sb,0.8
ScCd,1.71
CuPS3,2.2
AgBr,2.52
CsBiS2,1.39
Ba2GdInSe5,2.24
PdSe,0.2
Ba3La3(Cu3O7)2,1.8
VZn2BiO6,2.4
Ga1As0.6P0.4,1.91
Ge0.41Te1Pb0.59,0.49
AgBi(PSe3)2,1.4
BiPbClO2,2.45
Cd0.23Hg0.77Te1,0.12
Al0.05Cd0.95Sb0.05Te0.95,1.37
CuNi(CN)4,2.7
GaBi25O39,2.99
Cs2Sb,0.62
BaGa2SiSe6,2.88
SrPb3Br8,3.2
Zn0.9Hg0.1Te1,1.74
In0.2Ga0.8As0.8P0.2,1.58
Ge3Bi3O10.5,3.3
Ce15B8N25,3.5
K4GeS4,0.8
K2Nd2Ti3O10,3.25
La3Si1Sb0.33Se7,1.75
VAg(IO4)2,2.24
Ga1As0.7P0.3,1.8
KGaSe2,2.6
Ni2Te3O8,3.84
Ba2GaBiTe5,1.43
KZrPSe6,2.0
AgTe2As,0.8
K3Ga3Ge7S20,3.25
K2Mo2Se2O11,3.3
In1.85Cu0.15Se2.85,1.32
Sm2Sc3,2.3
NbCu3Se4,2.45
NaSbF6,3.76
MnV(TeO4)2,1.9
Cd0.05In0.95Te0.05As0.95,0.68
Li2B4O7,7.3
Na2Si2Hg3S8,2.86
Sr(NdS2)2,2.45
Cs2AgBiBr6,2.19
Cs5P5Se12,2.17
In0.2Ga0.8As0.2P0.8,2.15
GdN,1.54
Cs4In8GeSe16,2.2
Sn0.1Te1Pb0.9,0.16
In1.6Cu0.4Se2.6,1.32
RbSc(SeO3)2,4.9
Ta2Mn3O8,1.89
Cd1Se0.01S0.99,2.4
Cs2ZnGe3Se8,2.31
Bi0.6Sb1.4Te3,0.2
TlN3,3.58
Ce4Te7,0.5
TiSe2,1.55
Sn0.07Pb0.93Se1,0.08
