formula,target
ZnCu2SiSe4,2.33
YbAs,1.02
Li2In2GeS6,3.45
AsPPd,0.45
BaHgS2,1.93
Cd0.02In0.98Te0.02As0.98,0.73
K2ReH9,5.71
La2Zn(SeO)2,3.4
RhSeS,0.7
Cs3Bi2Br9,2.5
Y4US5O3,1.95
BaGe4(IrS3)2,1.54
TiTlS2,1.0
YbSe,1.5
Eu3P2,1.2
In0.3Ga0.7As0.3P0.7,2.05
Li3PS4,3.68
La3GaCuSe7,1.36
Ag5IO6,1.4
ScTa2NO5,2.67
Tb4GaSbS9,2.44
BaCuSbS3,2.0
K10Sn3(PSe3)8,1.82
Rb3Na(MoO4)2,4.84
La3Te4,0.43
Mn0.05Te1Pb0.95,0.37
BaCaB2O5,5.6
Sm3B(SO)3,2.5
Ga2GeTe3,0.84
EuH2,1.85
Bi2Te2.1Se0.9,0.29
BaGa2GeS6,3.23
Cs2Cu(PS3)3,2.4
Rh2S3,0.8
Rb3Al3Ge7Se20,2.4
KAg2AsS3,2.25
Te0.5Pb1Se0.5,0.29
GaBi,0.1
Cs2TeI6,1.5
PH6NO4,6.8
Zn0.15Ga0.85As0.85Se0.15,1.47
Ba3Dy2(PS4)4,3.28
CuBiSeO,0.82
Cr3Se4,1.59
Li2CdGe,0.99
Ba6Al4B14O33,3.44
ZnSi(AgS2)2,3.28
Ba2GaSe4,1.63
KAg2SbS3,2.1
Rb5B(SO4)4,3.99
Zn(GaSe2)2,1.72
In2Te,0.46
CsGeB3O7,5.76
Cu2Te3O8,2.64
BeSe,4.0
B6As,1.51
Rb2Cd3S4,2.92
LiAsS2,1.6
TeI,1.1
CsCu2SbS3,1.63
LaSi2,0.19
Tb2EuSe4,2.0
K4Hf3Se14,2.02
V3Cd4(TeO5)3,2.66
Cd0.6Hg0.4Se1,0.7
HgTeI,1.85
RbSbSe2,1.62
ReO3,2.3
Tb(CuTe)3,0.46
K2Gd2Sb2Se9,1.33
PrBN2,4.0
Zn3P2,1.15
Dy2S3,2.91
TaCu3S4,3.0
PrO,0.55
Na2Zn3(SeO3)4,4.9
Cs2ZnSn3Se8,2.12
La1Se0.14S1.86,2.5
ScAgO2,3.8
Cd2InCuTe3,0.7
Ho2HfS5,1.0
KAg2SbS4,2.2
Na2In4Se6S,1.92
K6Yb3(PS4)5,2.6
Bi12PO20,3.25
In1Sb0.7As0.3,0.16
MnSe,2.5
HgTe,0.15
SrTe,3.73
Ge2Sb2Te5,0.5
Ta7Cu3O19,2.47
ZnCu2SiTe4,1.47
TlAgTe2,0.1
Ba2SmGaTe5,1.04
AsOsS,1.3
Rb2PS5,2.3
SrSe,4.42
K2Th(CuS2)2,2.17
CsGa(SnSe3)2,1.87
TlInTe2,0.62
GaHSeO4,5.51
RbF,10.4
Zn0.94Hg0.06Te1,2.03
RbNa2Sb,1.0
Li0.33Ti0.67Ag1O2,2.7
Si0.08Ge0.92,0.72
Nb2Tl4S11,1.8
Rb2Sn2Hg3S8,2.48
Ga1.1Sb0.9Se0.3,0.67
LaP,0.54
Tl2TeS3,1.6
In1Ag1.75Sb5.75Se11,0.94
Sr(LaS2)2,2.85
IrS2,0.9
Sr2TiO4,3.41
RbAg5(PS4)2,2.4
ThSeO,1.65
Sm4InSbS9,2.13
Cu3SbSe4,0.31
Bi2Te0.4Se2.6,0.7
FeCuSe2,0.15
NdAs,1.04
Cs2Zn3(SeO3)4,4.3
In0.8Ga0.2As0.2P0.8,1.4
Cs2Sn3(SbS5)2,2.34
Zn0.1Ga0.9Sb0.9Te0.1,1.0
MoSe2,1.6
FeCuTe2,0.16
MnTe9,2.0
CsCeHgSe3,1.94
K2Ge3(BO5)2,5.38
LiCl,9.33
Cd1Se0.99S0.01,1.68
Ca2SnS4,2.32
La2Mn(SeO)2,1.6
BaTe,3.4
Sn0.15Te0.15Pb0.85Se0.85,0.18
In1.7Cu0.3Se2.7,1.21
Rb2Sn3(SbS5)2,2.33
CsCdBO3,2.58
KSc(SeO3)2,5.4
Cd12Ge17(B4O29)2,4.29
Ba3MgTa2O9,4.28
Ga4SnS7,3.1
Ba2B4H2O9,5.12
LiMgBi,0.4
Cd0.2In2.4Ag0.4Te4,0.42
Cs3Sb,1.6
AgPd(IO3)3,1.5
Ga1.01Sb0.99Te0.03,0.68
KNb3(TeO6)2,3.52
CrTe2,0.17
K2La2Sb2S9,2.2
BaV2SeO8,2.13
EuSnTe2,0.6
Al0.7In0.3P1,2.3
K1.46Sn3.09Bi7.45Se15,0.39
Sn0.2Pb0.8Se1,0.06
Ba2SmInSe5,2.22
Ba23Ga8(SbS19)2,2.84
EuS,1.65
NdB6,4.9
Ga1.1Cu0.9Se2.1,1.59
K4(ZrSe5)3,1.81
Sn0.2Te1Pb0.8,0.08
GdCd4B3O10,3.8
Li4.5Al0.5Te1O6,4.9
Rb2Cd(PSe3)2,2.58
Ge0.4Te1Pb0.6,0.51
CsNbSe2O7,4.2
CsLiCO3,6.19
K3NaSn3Se8,2.2
CrSb2,0.14
SnCl2,3.9
BaO,4.8
LiZnN,1.91
LuCd4B3O10,3.7
Ca3Sb2,1.4
Ho(CuTe)3,0.26
SiB3,2.0
Eu3Se4,0.58
La2YbCuS5,1.45
Eu2SnSe5,1.07
Al0.15Ga0.85As1,1.6
EuB(SbO4)2,3.46
Gd1.05Sc0.95Se3,1.2
Ba2Ga8SiS16,3.4
LiSbTe2,0.13
K2Ti(CuS2)2,2.04
AlBi,0.4
In1.05Cu0.95Se2.05,1.07
TlSbTe3,0.38
K2Cd3Te4,2.26
SrSnO3,4.1
In0.8Ga0.2As1,0.5
LaZnAsO,1.5
TiTe2,1.0
Ga1.5Cu0.5Se2.5,1.76
KAsSe2,1.62
BiSeI,1.28
Rb1.45Sb7.45Pb3.1Se15,0.45
ScSbPd,0.23
CsErZnSe3,2.56
Tl2Hg3S4,2.05
BiSI,1.56
K4Ce3Sn3S14,2.46
Sc(CuSe)3,0.3
KThCuS3,2.95
Cd3Sb2,0.3
B3Pb3NO10,3.64
Sn0.17Te1Pb0.83,0.15
In2HgS4,2.0
Ga2PbSe4,1.83
SiP2,1.89
CsTa3(SeO6)2,3.88
Hg3Bi2(TeCl4)2,2.8
Ca3Ti2(SiO4)3,1.65
GeI2,1.5
Ga1Sb0.95As0.05,1.28
SmB(SbO4)2,3.54
Pt0.97S2,0.95
Ba2InBiS5,1.55
Ho(CuSe)3,0.16
Cs2Al2B2O7,4.13
PRuS,1.4
K2In3AgSe6,1.64
H7Se2NO6,4.81
Bi2Te1.2Se1.8,0.28
CsInSe2,2.81
Ca2Si,1.9
Ge0.15Te0.15Pb0.85Se0.85,0.32
LaVI5O16,3.58
Ga1.05Sb0.95Te0.15,0.68
Cu1.8S1,2.3
Ag8GeS6,1.18
Cs2AgBiCl6,2.77
Rb2GeB4O9,5.54
Gd2S3,2.55
Ba5Ga6SnP12,1.21
Cs2Hg6S7,1.63
In0.1Ga0.9As0.1P0.9,2.25
YB66,0.8
Gd(InS2)3,1.13
KAgAsS2,2.21
LiInTe2,1.46
In0.7Ga0.3As0.3P0.7,1.58
La2HfS5,0.7
Nb2AgPS10,1.78
Ba2GaS4,2.55
VTeHO5,2.51
Ga1As0.8P0.2,1.62
RbCu(SbS2)2,1.6
Sn1Se0.99S0.01,0.89
Yb(SbTe2)2,0.34
NaB15,0.32
Ca2CdAs2,0.95
Sn0.08Pb0.92Se1,0.06
Sn0.25Pb0.75Se1,0.04
Bi2Mo2Se2O13,3.15
P2Pd,0.65
GaAgGeS4,3.0
TlCr5SeS7,0.97
Ga1Sb0.35As0.65,0.68
KInSnS4,2.3
V2Cd2Te2O11,2.48
Li9Ga13(Te7O22)3,4.45
Ga1Sb0.3As0.7,0.67
Sr4V2(Se2O7)3,2.66
Dy2Te3,0.69
Ga2(TeO3)3,4.14
Cs3Nb2AsSe11,1.35
Mg3Sb2,0.8
In2GeTe3,0.68
LiZnBO3,3.1
B4C,1.64
Ba3B1.5Sb0.5S6,3.01
BaSn2S5,2.35
CaB6,4.5
TaTlS3,0.78
Ba2YInTe5,1.36
Ce3MoO7,2.0
Nd4InSbSe9,1.57
Cd0.2Ga0.8Sb0.8Te0.2,0.8
LiMgAs,0.7
TlCuSe2,1.07
Ba4Ga4GeSe12,2.18
Ga1.7Cu0.3S2.7,2.55
CrBi2I2O11,2.4
Bi2Te0.45Se2.55,0.2
CdIn,0.6
InPS4,3.12
Mg5B3O9F,5.63
Ba3Ta2ZnO9,4.32
GdTe,1.3
Li2PtO3,2.3
RbIn5S6,2.5
Nd2(SnSe3)3,0.5
Li2CdGeS4,3.1
Sr8.007Ge2.043Bi7.949Se24,0.74
Eu(LuSe2)2,1.7
Zn4.5Ga1Sn0.5O7,3.0
La8Sb2S15,2.3
CsCdInSe3,2.4
Co2Te3O8,3.6
Tm(CuTe)3,0.14
InSnAsSe,0.26
Rb2NbCuS4,2.64
Sr4Ga8Ge15,0.05
Zr0.67Ta1.33N3.03O0.12,1.71
La2Ga2GeS8,2.78
NaCeS3,2.15
Tb(InS2)3,1.2
YVSeO10,2.7
Sr2La2Pt1O7.13,2.52
VBi(SeO4)2,2.2
IrSe2,0.9
CeScO3,3.2
ZnSb,1.05
Ba2DyGaSe5,2.35
Rb3Cd(BO2)5,2.34
CsSbS2,2.8
Eu2Se3,1.02
RbHgSbTe3,0.2
BaTeMo2O9,3.12
PbN6,2.98
Ba2DyGaTe5,1.13
Ge0.25Te1Pb0.75,0.44
RbCuSnS3,1.44
Ge0.1Pb0.9Se0.9S0.1,0.32
Bi0.002Te0.003Pb0.999Se0.999,0.79
SiP,2.0
Sr2ScSbO6,3.57
In0.07Te1Pb0.93,0.32
Sr3Bi(PO4)3,4.0
Ba2ErInSe5,2.29
Cs3Sb2I9,1.89
Nb2O5,3.08
La2GeSe5,1.24
