formula,target
Gd1Ir2Lu1,0.0
Mn8O20P4,0.0
Fe4Li12S12,0.0
O12Rh2Sr6Y2,2.1512
Co14Er24,0.0
Mo2S2Se2,0.6430999999999998
C20H56N8S8,2.6468
Ga3Li1,0.0
Br4Nd4S4,2.6375
Co14O24Sb4,0.6821000000000002
Hg12I8Te8,1.3859
Mo3S2Se6W1,0.9023000000000004
Cr1Te4Ti2,0.0
Cl1La1Nb2O7Rb2,1.3487000000000002
In1Mg3,0.0
C4Li12Mn4O28P4,3.4721
Li4O6V2,1.6959
Cr4O16Sr4,2.8393
Mn4U2,0.0
Nd8Ru8Sn24,0.0
K8O42Si16Yb4,0.0127999999999999
Ba6Fe3O18Ti3,0.0
Cd4Cl4I4O12,3.3887
Mo1Te6W2,0.5968999999999998
B40O90Tb20,5.5846
K4O22Ta8,3.3488
Li4Ni3O8Ti1,0.0
Mo8N32Sr24,2.2289
Ca6Cu6Mo12O42,0.0
Cs8Se32Sn12Zn4,1.2455
Ni3Pd3Si3,0.0
Ba4In2Se10Y2,1.1685
Li12O12Sb4,2.894
B4K4Mg4O12,4.3848
Ca20Cu24O48,0.0287000000000001
Br2Cl6I3Sb1,1.1091
Li2O16P4W2,2.308
Nb2Se4Ti1,0.0
Au15Ca6Ge7,0.0
Li24P16S64Zn12,2.5061
Al4H20Sr4,3.5013
Br6Cr2H18N6,1.5586
C4N4Na4S4,4.0366
Se12Ti24,0.0
F6Na3Rh1,1.9022
Sn2Te2Zr2,0.0
Cr6S10Tl2,0.0
Ba6Cr4S12,0.6307999999999998
Dy2Ge4Mn1,0.0
Ag2F8Li2,1.4119000000000002
Ho5O12Re2,0.0
I6K2Li1Pr1,2.9382
Co3Li7Mn2O12,0.0
Li4Nb1O12Te2W1,0.0
O14P4Pd4,0.7162999999999999
H4K2O8P2,5.4325
Mg6Sb1Zr1,0.0
Ga3Lu1,0.0
As1Mn2Sb1,0.0
Cr8Mn1Se16Zn3,0.2109000000000001
H2K4N2O12S4,5.0641
Cu1Ho1Se2,0.5111999999999997
C4Cu4H24N8O12,0.5795000000000001
O20Sr8W4,3.1883000000000004
S4Ta1Tl3,2.5325
Ba4O48Re8,1.2272999999999998
Be1Pd1,0.0
B12Li10Mn12O36,0.2820999999999998
Au2Ba1O16S4,1.7001
Al6Y2,0.0
