formula,target
S5N6,2.128
K2RbIrF6,3.341
BeTlP4,0.542
BaMg2Bi2,1.151
Rb3BrO,2.203
ErTaO4,5.318
Bi4O3F7,0.257
SmZnCuAs2,0.18
BaAgSF,2.908
NaBS,3.047
Si3CCl8,5.753
TlAgTe,1.189
Cd4SF6,3.564
TaCu3S4,2.126
BaI2,4.072
KCuPdSe5,1.196
CdGeP2,1.646
KB3H3,5.674
Nd3CuSiSe7,1.916
NpN2,0.604
WO2F2,3.4205
ZrZnO3,1.176
SrNbNO2,0.778
Ge2S3I2,3.261
Lu2ZnS4,3.313
K2TeS3,3.326
RbI3,2.654
Sr2SnS4,3.568
Ba2Sc2O5,3.68
HgHOF,2.915
RbNa2Sb,1.849
Ca2CuB2H12O12,1.087
Ba2SrTeO6,4.423
TeAsRu,0.88
SrY2S4,2.706
TcF6,2.993
KNa2RhF6,2.746
Sr3P2,0.87
H3ClO,7.771
YbMoClO4,3.756
Cd3Cl2O2,2.873
Tm3TaO7,4.488
TmSe,1.427
Rb2NaSbI6,2.474
Pr2Sn2O7,4.32
RbCu2Br3,3.014
LiAlSi,0.483
SmBi2IO4,2.774
NbTl3Se4,2.064
KAs4IO6,4.085
HgF,2.373
TaSbRu,1.064
Sr3P14,2.17
KLiZnO2,4.205
YAgO2,3.306
ZrSbRu2,0.076
Ti2MnSn,0.21
BaNa2O2,4.806
DySCl,3.84
Zn2InCuSe4,0.865
AlBiBr6,3.528
Tm2MgSe4,2.299
CaSiBHO5,7.804
K5CuSb2,1.881
NaNb3O8,2.965
Ag2HgO2,0.85
Li3Bi,0.893
LiGaH4,6.141
TeI4,0.726
In2HgS4,1.492
Nd3Si2S8I,3.256
SnGe2O6,3.923
ThSe3,1.911
Sm2PbSe4,2.147
SiO,0.792
Sc2TiO5,3.65
CaO3,3.868
BaWN3,1.672
SiPAu,1.203
Ba2AsAu,0.92
Zn3TeAs2Pb3O14,4.487
Sr2MgUO6,2.479
Al2Si2O7,7.03
ThTaN3,0.828
TbTlSe2,1.769
Rb3AuS,2.55
ScSbPt,0.748
Li3NdAs2,0.398
MgFeSi2O6,1.135
Li2CuSb,0.847
ZrCdN2,0.321
Y2MgSe4,2.135
Sn2PClO4,4.082
CaCuP,0.28
TiPN3,0.883
SbTeIr,0.958
ZnSe,2.655666666666667
VCdO3,1.708
NaDyO2,6.129
ThAs,0.037
BaMgC2O6,6.225
MgTePb2O6,3.276
YAl3B4O12,6.402
YbLi2Pb,0.034
Ca3B2O6,7.337
Rb2Li2SiO4,6.514
MgMoF5,3.644
TeW2S3,0.274
NaScAs2O7,5.181
ThNiSn,0.372
Ba2UCoO6,0.011
KF,10.207
TiZnN2,2.731
Li2InBi,0.052
DyVO4,3.307
WBr6,1.14
Ba2ClF3,7.934
W3Se4S2,0.948
K3YF6,9.867
BeSnP2,1.529
GePbS3,2.597
KRbCl2,7.996
Li5SbS4,1.406
Te6MoW2,0.943
ScCl3,3.885
TlBiTe2,0.755
KGaAs2O7,4.621
Te2MoW2S4,0.052
Ba2Bi6O11,2.26
Na2ZnGe,0.059
ZrCoBi,1.03
Rb3MgH5,4.536
KCBrN2O4,2.4255
Ba2H6Ru,2.152
AlCuO2,2.07225
SiRu,0.191
SrMoO4,4.273
RbHCO2,6.298
CaHo2Te4,1.157
HoSnAu,0.108
KLiSnO2,2.424
Th2TeN2,2.079
ScBO3,2.669
KH,5.925
Tm2CdSe4,1.643
Rb2TlInF6,4.93
SrGeP2O8,6.064
CaSiN2,2.511
Sb4S3N2,0.547
K2TiS3,1.343
KPrTe4,0.966
AlHN2,1.317
AgO2F,2.63
Rb3AsSe16,1.88
KAuF4,2.531
SiGeO2,2.037
Cd2GaAgSe4,0.023
K2RbPrF6,9.442
Mg2Sn3O8,4.084
Rb2H4Pt,3.876
TiNF,2.147
Lu2Si2O7,7.324
UCdPb2O6,1.824
CuBiTeO,0.2665
Tl2SnF6,5.062
AlSbO4,2.74
Ti4ZnO9,2.916
BaAgP,0.567
Tl2BiSbTe4,0.54
SiP2O7,6.868
PtSeS,0.248
ClF,3.799
Li5NCl2,2.829
ZrTe2Br5,1.17
KErTe2,2.045
Ba2H6Os,2.471
DyBi2ClO4,3.127
Rb2ZrCl6,4.002
