formula,target
Cs2F6K1Mn1,3.139372
Na16Pb16,0.228864
F16H8Mn4O4Tl4,2.592299
Li4O20Te4V4,3.537583
Cr14O48P12,1.472538
Cl6H18N6Rh2,4.298821
Ba4P16Te8,1.7642189999999998
I8O8Pb12,2.970735
C4H12Te4,2.005367
Ag4S2,1.677959
Ag12Au4Se8,0.8922460000000001
Ba6O8P4Se8,2.145506
Ga9O2S13Tl3,3.128848
Cs4Ge6O18Ti2,4.441362
F6K2Na1Rh1,4.345437
Ba2C4Mg2O8,2.219967
S2W1,1.796403
N36Zn6,4.816958
As4Cd2O14Sr2,4.166363
Mn12Na24O24,2.402347
Cl24O4S4Ti4,3.7759925
Cl2Cr2O2,2.940962
O9Sc6,5.186418
K2Pd1Se2,1.504118
Cs2Se6Y2Zn2,3.102255
F28Sr8Zn6,7.315039
Br6Rh2,2.589921
Ga12Te12,1.875982
Co4S4Sb4,1.345001
Ag2La6Se14Sn2,2.04707
I2La6S16Si4,3.586327
Nb4P2Rb2Se20,1.709614
C8Rb8,4.838368
Cd2Cs2Lu2Te6,2.295615
Ni1O10Te2V2,2.613372
Cl4Cu4Se8,1.714731
Ge1Mn1Te4Tl2,0.702295
Na8Si8,1.689275
Co2Na8O6,2.691819
F14I2,3.685194
Ba8Fe16O32,4.598756
Co6S8,1.601645
Al4Li4Na8P8,2.580638
O24S6Sc4,6.455749
Mg2O10Ti4,3.992478
Cl4Cu4O12Sr2Te4,3.083317
In1K1P2S7,3.056974
Bi2Na2O4,1.5482910000000003
Cl2N2O12,3.27793
Co8P8Se8,1.394409
Cs4Mn6Se8,2.484739
Ag4Bi4O32W8,3.797539
Cl6K4N6O12Pt2,3.919042
Ba6Bi2N2,1.29263
C1Li2N2,4.99725
B2Se6Tl2,1.6856120000000003
Cd8S12Si2,2.490296
Ba4Li6N8Ta2,3.382136
I24W12,2.812467
K2Mg2P2,2.440663
Cs6S27Ti6,2.018083
Au2P2S8,2.045965
Au1O1Rb3,0.980242
O18P4V2Zn4,3.933425
K3O8V2Y1,4.629576
Br18Os4Rb6,1.6432699999999998
B2O6V2,2.67598
Ba4C2Cu1Li1O10,2.417224
Ir2Ni2O12Sr4,1.562364
Cd2P2S6,2.8159
Hg16I32,1.912826
Ca1Mo1O6Sr2,3.063111
Hg1K2Se4Sn1,2.271235
Cu6Fe8O24Y2,1.968973
Fe4Li4O24Si8,4.00541
B4Br24P4,3.925202
K1O8P2Sb1,4.644082
Ba2Se6,1.846117
O24P6Rb2Ti4,3.946028
