formula,target
C4Cs4F8O8Pt2,4.339037
H2K6Mo2O2S8,2.773134
O10Sb4,1.75531
Ag2Rb4S8Ta2,3.462573
Ba4Pt8S12,2.057922
Ag2C4N4Na2,3.766462
Br2La6S16Si4,3.689978
Ag8O12S4,3.5437
Al4K4Sb16,0.8585179999999997
Br20F24Sb4,2.670696
K4P2Pd1S8,2.882805
Fe2H2Li2O10P2,3.628334
F20O4Pb4V4,3.34085
H8Li16N8,4.172506
Be4K8O8,4.318896
Ba2Cu4Ge6H4O20,3.607403
Cl16Hg4K8,3.590975
Au2Cs2Se2,2.615133
Ni2O4Rb4,4.005094
Br24Mo12,3.197112
Au2K2Se4,1.681404
H18Y6,0.299315
Mn16O32Ti8,2.753175
S8Sn2Sr4,3.501886
H12In2N2O12P4,5.474158
Al2C6Cl4H16N2,6.598181
Fe1O6Sr2W1,2.4306019999999995
Cl28I4S4,2.864626
Cd2H8K4O20Se4,4.849168
I4Sn1,2.577358
Cr1Cu1O2,2.690795
In4Te4,0.318182
Bi2Na6O8,2.349611
Mn2P4Rb4S12,3.336555
Ca2Nb4O22P4,3.804182
Au8Br8Se8,0.949673
K4O14W4,3.433221
Cl30W6,1.428604
As8Cd8,0.800084
As8O40Rb8Sn8,3.753729
Cs2Se6Sn2,1.897916
Cl8N8S8Te4,2.510862
C2Se4,2.794525
S4Sn2,2.151515
K2Mo6O28P4,1.681266
Ag8O12Se4,3.122742
F24Hf6,7.451003
H1La2Li1O3,3.216748
Cd2In4Se8,0.84982
Ba6C6Ir2N6,1.239799
Hg4O28S8,4.335843
Ba2Cu2Fe2Lu2O10,2.537199
As4Ru2,0.970016
Co4Li8O16Si4,4.721279
K8Mo4O4S12,2.280671
Bi2Cl12Tl6,3.78594
Li10O18P4V2,2.881189
Cl11Hg5Tl1,3.908494
Ca3O1Sn1,0.3806700000000003
Cl4Cu4H12N4,3.596086
Fe2La2O6,3.663584
Ba2Ga4Se8,2.728743
C6Cu1Fe1K2N6,3.108285
Ca4O1P2,2.04445
Cs2Cu2La4Se8,1.894127
Ag8C16O16,2.428665
Cr4Hg4O16,2.758951
Ge4N4O2,4.005346
B6O12Se1Zn4,6.274648
Cd4Na4O16P4,4.7278655
Br4H16N4O16,5.066666
In4P12Sr12,1.463006
I16In4Na4,3.339716
La1Li3Sb2,0.4591409999999998
Ge2Mg2O6,4.022595
K4P4S16Sn4,2.56853
Ca4Cr4O12,1.46145
Cl4Hg4P2,2.469568
Au4Cl4,3.026988
K8Na12O16Tl4,2.5123
K2O2Tl2,1.895897
As12Rb4Sn12,1.0516390000000002
Ag2F8H16Mn2O8,1.751207
Ca12P16Si8,1.513386
Br12Te2Tl4,2.7977770000000004
Cs4I16Tl4,1.7740509999999998
Ni4S8,1.255728
As4Cd2Ge2,0.0911159999999999
Nb6O16Sr1,2.903403
Li8O16Sb8,3.527955
Ca4O8Pb2,2.516177
C4O24P4Sn8,3.321436
B2Be4F2O6,8.096449
Al2Br2H12O8,6.234452
I6Rh2Te12,1.365976
Mn8Na8Se12,2.938651
Cs8Na12O16Tl4,2.636248
Cl6Te1Tl2,3.356554
F12Li4V2,3.222602
Fe2Te4,1.1422205
Ag4I12K8,3.666546
F6Pt1Rb2,4.678713
Na4O24Si8Ti4,2.361703
Sn2Te10Tl4,0.416712
Br18Cs6Hg6,2.705189
Au6P14Sn2,0.444642
Al4Cl16V2,4.408342
Cu4Se6Si2,1.292783
C6Ca4K4O18,6.5484860000000005
Co8O32Se8,3.647448
Hg2K12S8,2.573333
Fe2La6O12S6W2,0.79291
Cu3O12Sn4Sr1,2.697548
As4Li4O12,4.770447
Ba4Se8,1.406809
Nb6O12Ti2,1.520559
Ag4As4S4,0.476823
Ag2O8Tc2,2.925856
Bi2Cl2Cu6O16Se4,3.042789
Hg9O18S3,1.992244
Co4O4,2.173429
Cs2Hf1I6,3.089765
C24F40,6.1794075
Ag2Bi4Cl2S6,1.484521
Ba10Cr2N10,0.4603380000000001
Ni2O2,4.454755
O12Rh2Sr6Y2,4.055655
Br4Co2,3.552701
P8S20,3.562051
Cl12Hg4Tl4,3.643399
O28Pd4S8,3.102395
As2Mn2Na2,1.603509
Br8S28Te4,3.022929
Cr8Hg24O40,2.30601
C4Co6O20Se4,3.857095
Ba2Cu2Te6Y2,1.279637
F2N2,1.382362
I40Ta8,1.838115
F4H4Hg4O4,2.934012
Ba8Bi6K2O2,1.283169
Au2Cs6O2,2.397937
Cu4La2O8,1.73829
Cu2H14O18S2Zn3,0.115214
Bi4O8Sr2,3.61926
P4S16Sr4Tl4,2.898086
Ba4K4P4S16,3.356883
Ge4H4Na4O16Sn2,4.231725
In2Mn1Te4,0.989026
Cu2K2S6Zr2,1.569072
Ba4Cu2O12Te2,2.736893
Ca1S1,3.421917
As8Ba6Si4,1.4036369999999998
Bi8I8,1.17188
Cl4N4S6,2.419058
Ag2As2K4,1.734808
I2O15S4,3.673653
Ge6O18Sb4,4.182847
Cr1H10N4O8S2,3.925513
Cs4S8Zn6,4.035376
K4Pt2S30,2.748644
Au1C2Rb1,2.97581
As2H8Na2O12Zn2,5.038712
Al2K12Na6Sb8,1.28874
O16Te4V4,2.278824
Cl2In2S8Sb4,2.160552
Ag4Sc4Se8,1.6780190000000004
As2Be2Mg1,0.9761220000000002
O6Sr2Ta1Y1,4.896248
Au2K10P4,1.089631
O20V8,3.232927
Hf2Pb2Se8Tl4,1.114778
Bi4N4O24Te4,4.274408
Mn6O16V4,2.827843
Mg4O20Te8,3.257887
As6Cs2O24Zr4,6.254313
Cl2H4Mg1O10,7.370875
Pb4Se4,1.327395
C4Li4N4S4,4.767354
Cs2P2S6,2.98374
Cs2Fe2O4,4.999271
Ge2S2,0.907479
Ca4Fe4O24Si8,3.370124
Cl12Nb4Se4,1.799926
Cu3Na1Te2,0.949236
Ca6N6V2,1.918711
O8Rb1S2Tl1,2.990637
As12Cs14In6,0.743916
Co4F8,4.82131
I4P12Se16,2.505195
Co2In6Y16,0.217074
F6K1Ni1Rb2,1.231477
F8Fe2Rb2,4.6287265
La4O10Pd4,2.848744
Cu2O4Y2,4.198785
Ag6K2Se4,0.756635
As4Mn4Na4O16,3.445154
K2Sb2Sn2,0.584107
C4O8Pb2,4.192888
Fe2O6Ti2,1.931199
P4Rb8Se18,2.228501
As4Ni2O12,4.056883
Ag2I6O18Pd2,2.804656
Li2O24P6Ti4,3.810221
Cd1Cl2O2Pb2,3.454
As16Zn8,0.918728
Au2Cs2S2,2.79537
Cl6Cs2Re1,3.075111
Ge8I32,2.924859
O32Se8V8,3.362052
Li18O18Te3,4.504824
Ba4K4P4Se16,1.94581
O20Se8Zn4,4.127111
B4Li4Se10,2.4287540000000005
Ge4In2Na2O12,3.802576
C2F2H6K4O8,6.491887999999999
As8K14Ta2,1.733173
Ba6Na2O12Sb2,4.386678
Cl9Cs3Mn3,4.8815005
Na12Sb4Te12,2.017894
Rb4Te2,2.073511
Br12Cd4H16N4,3.957097
Ag4Br12Cs8,4.042447
Br16Re4Te8,2.834694
F4O12Tc4,3.874629
O14Rb4W4,3.590623
Ag6P2S8,2.205975
Ca9N6,2.394829
Cd4O12Tc4,2.557118
F6K2Tc1,4.343631
Cu4Li4O12Te2,3.329184
Br2In2O2,3.246533
Rb4Se6Sn2,2.442259
Cu3S4Sb1,0.3153700000000006
P16Si8,1.980578
Cl4K12O4S12W4,2.935484
F10H4K4O2V2,3.358878
Bi16Rb16,0.473757
As8Cd4Ge4K4,1.2193679999999998
Li2O6Te1Zr1,4.382302
Ge4Nb8Te16,0.273272
Cs12Ge4Te12,1.764808
O6Tl8,1.165648
Br20C4K8O4Os4,1.966557
Ba3I6,3.99261
Co2K12Se8,2.45022
Ba8Bi4H2O1,1.070364
Bi4Pb12S18,0.425165
Br2In10S10,1.6512569999999998
O13Rb2Ti6,3.900765
B4H16Mn2,5.386055
K4Mn2P4S12,3.244769
K2Pt1Te2,1.382158
Cr2Cu2O6S2Sr4,2.266872
S12Tl16,1.271605
Cu4S8Y4,2.764788
Cl4N12Pt4S16,2.147008
Al4Hg2S8,2.334487
Cl4Re6Se8Tl2,2.158459
Mn2P2Rb2,1.720865
Ir8Se20Sn4,1.282172
Ga12I4Te12,2.099259
Ag16As8S16,1.314572
As2Be2Ca1,1.2880140000000004
Cl10Mo2,0.868276
Cu2Fe1Ge1S4,1.625709
Hg6K4S16Sn4,2.179346
Br6Ni2Rb2,3.374182
In12Se18,1.185861
Ga2S12Y6,3.079975
Ag2In2P4Se12,1.387156
Cl6Ga2,5.464939
C8O8Pb2,4.370241
Ag20O16Si4,1.4510240000000003
Au4F16Ni2,3.567521
Cu2F2Na2O8S2,4.082307999999999
Bi2O2Te1,0.280325
Sn2Te6Tl8,0.219004
Na12S8Zn2,3.2804
In8S16Tl8,1.959128
Bi2Ge1Te4,1.163098
Ag4H8O12Te2,2.127276
K2O6Pd4,1.727982
K8Na4O12Te2,3.711862
O20Te4Tl4V4,3.298248
Mg2Mo2N4,1.466358
Cs1Lu1S2,3.052284
Ge2P2Rb6Se14,2.378306
Br8Hg12Se8,2.382034
As4Mo4O24Sr2,3.856186
As4Rb4Si2,1.692943
Br2F2Pb2,3.594572
K16Tl20Zn2,0.02945
Cl2Nb2O16Pb4Se4,3.309028
Ir4Sb12,0.612042
As12Si12,1.661409
Ag6As2O8,1.065766
Cl3Cs1Hg1,0.53268
C12Cr2N12Na2Rb4,4.97849
Na2O1,3.391681
B2Cr2O6,3.738283
Ag6O24P6Tl4,1.273395
Cd4I12Tl4,3.0762810000000003
Cs4P28,1.960299
Cu4Ni1S7Si2,0.953617
Cu6Se4Tl2,1.006474
Ba2Li2Sb2,1.283973
Cr1F6K1,2.626672
S12Sb8,1.874229
Mn4O14Y4,1.892534
Cd2Cu1O8P2,3.710696
K8Na4O12Tl4,2.368907
Cd2Ge2Li4S8,3.326303
K8S22Ta4,2.51907
Ca4O1Sb2,1.58956
Ca8N12V4,2.561744
Bi4Cs4Pd2,0.79377
Cd2Cs2Se6Y2,3.037386
Cl16Re4Te8,3.129293
