formula,target
ZnGe2WO6,1.942
Li3Mn2OF5,0.712
TaCu3Se4,1.587
TiGa2O5,2.243
H4PbC2O6,2.962
BaTm2F8,7.518
Na2ScCuCl6,1.85
Nb3Cl5O2,0.75
Rb2CdH4,1.476
VSO4,1.115
Sm3CuGeSe7,1.137
H2C4O3,2.552
AlSn3Se2ClO8,2.264
K2SbAuCl6,0.147
V2Ge2O7,0.213
Ta3SBr7,0.79
SmTlS2,1.991
Li7BiO6,1.896
Tb2Ti2S2O5,0.632
Mg3In2N4,0.419
CaCr2Cu3Sb2O12,0.148
Na2H6PtO6,2.577
RbPS3,1.7005
LiGaMo2O8,3.439
CaAgP,0.0293333333333333
KSmP4O12,5.744
Rb2TcBr6,0.9
Li4Co7O3F13,0.054
Zn3TeP2Pb3O14,3.398
Tb3Se2NO,2.095
K3YB2O6,3.36
K4ZnP2,1.018
ThS2,1.076
BiSBr,1.945
Na2H6Pt,3.545
LaV2BiO8,2.975
NaSm3SiS7,2.074
Rb3AuO,0.177
SrZnSe2O6,4.324
K2S3,1.342
LaAsS,0.4015
YbCrO4,2.102
CaLaAl3O7,4.438
ZrInAu,0.525
SnH2C2O6,3.048
Sr7PbN6,0.773
Li2Cr3O6,0.0915
Sr2HgPb,0.167
Te7O6F30,2.333
K3MoBr6,1.35
Sr5V2N6,0.414
LiB13C2,2.747
LiAgC2,1.513
NiSnO3,0.529
Na3YI6,2.29
KB6H6,5.649
LiPH2O2,5.188
ScCoO3,0.536
Rb6HgSe4,1.204
Cu2SnS3,0.0315
PrAsS,0.2674999999999999
KNd2CuS4,0.916
Na2H4Pd,2.585
YbTe,1.486
Rb2Se2O7,2.918
NaPH2O4,5.432
Sn2S3,0.639
BeBiF3,1.052
ZnH8N4Cl2,4.84
K2CeCu2S4,0.305
Ta3NO6,2.063
NaPr2RuO6,0.472
Na2Te3Mo3O16,2.3535000000000004
TeI4,0.462
Y3CuSnS7,1.485
Nb3Tl2Cl9,0.977
Na4HgP2,0.942
