formula,target
CuTe2Cl,0.484
CaHI,4.238
YAlN2,3.496
AgC2N3,4.328
Na4S2O5,4.401
GaSi2N3,2.134
Er2CdS4,2.228
Sm6Ge3S14,1.717
AlCuTe2,1.868
AlSiCN,4.406
SrPrScO4,4.731
POsSe,0.713
InSbS3,2.231
Ag2PHO4,2.596
Hf3SnO8,5.544
BiTeIr,0.58
NbAsPCl13,2.898
CaNdAlO4,4.581
NaSmO2,5.698
Rb2S5,2.699
MnInF3,2.199
SnBrCl,1.957
Tl4SnTe3,0.342
Si2B2O5,0.678
HgPbF6,3.09
SmBS3,3.282
TmH2,0.039
Li2Mn2O3,0.084
Ca4MgB4H6C2O18,6.957
SnPbO2,2.222
HfZnN2,3.241
EuH3O3,6.121
Sr2MgUO6,2.479
Mg3P2O8,7.747
HfO3,3.995
TlGaTe2,0.929
K2MgF4,10.533
SmF3,7.358
BeCuP,0.732
ErTaO4,5.318
Cd2BiAsO6,3.699
YbNiO3,0.05
Rb2MgCl4,7.38
CS2,3.21
MgTi4O9,2.79
RbBrF4,4.988
SrMg3O4,4.192
Ho2CdSe4,1.583
GeH3Cl,6.887
SbS2NCl6,2.051
Rb2ZrCl6,4.002
K2PbS2O8,5.102
InSb2S4Br,2.22
CuBiP2Se6,1.144
BaMgCl2,0.4346666666666667
Y2Ti2O7,3.115
NaVCdO4,3.447
Rb2TaCuS4,2.602
Na2SiO3,7.013
KNdO2,5.3385
TlBiTe2,0.755
Sr2SbAu,0.9653333333333332
RbSbF6,6.661
Rb2PrAgI6,3.309
NiP2S6,0.546
HgH2NCl,3.939
SBr,2.638
NbBi3O7,2.009
Li4Ni3O2F6,3.983
TiI4,0.948
InCuSnSe4,0.533
SbS2NF6,2.785
MgMoN2,1.137
Ti2MnIn,0.057
Ba2S3,2.783
K2TiO3,4.102
AgBiP2Se6,2.115
K2B2S7,3.631
NdHO2,6.054666666666666
NdBr3,3.747
Ca3Te,0.011
KGaAs2O7,4.621
TbVO4,3.353
CdSb2Se3Br2,1.723
Rb2Se3,1.658
Yb2ZnPb,0.014
Na3CuO2,1.982
Hg3As8S8Br6,2.717
TiSnO3,1.93
Ca2Bi,0.236
SbIrSe,1.419
SbOsSe,1.226
H5NO,8.5215
GaH5N2F2,4.919
NaAlBP2H3O10,8.426
BaReN3,2.324
BaIn2Te4,1.4785
MgBr2,6.238
Ho2VPO8,3.161
NaCaBe2B2O6F,8.152
BaNd2PtO5,2.81
Rb2NaSbCl6,3.879
NdTl2InTe4,1.4
NaCaVO4,3.896
K3B12H12I,6.128
AlSnF5,4.843500000000001
MgPt3O6,0.686
HNF2,7.742
Yb3PbO,0.031
TmIO,4.507
SrLi4P2,1.614
CaMo2O4,0.132
Al3BC,0.903
LuTlO2,2.08
BeSiAs2,1.747
CuMoF6,0.036
HIO,1.083
SrSmScO4,4.971
Rb3ErO3,4.594
K2Se3,1.644
CaCrO4,2.591
YMo3O8,0.011
MgSiAs2,2.097
LuVO4,3.261
BaBeTe,1.169
YScB2O6,5.62
Rb2YTlI6,3.194
SrHfN2,1.478
SrZn2As2,1.113
TiCdF6,4.861
V2CdO6,2.43675
Ag2SO4,3.113
RbZn4P3,1.034
ThSnI6,1.89
B6O,2.402
ScVO4,2.932
NaNb6O15F,2.167
Nb2FeS4,0.081
TlGeCl3,4.755
SbAsO5,3.327
RbPb2Br5,4.023
AlAgSe2,2.359
FeSi4P4,1.082
EuTaO4,5.282
H8PtN2Cl6,2.35
K2ScAuF6,3.593
ErMoO4F,4.268
KNaPrNbO5,4.428
LuBr,0.058
K3VSO3,3.398
As3H5O10,4.922
ScCl3,3.885
AlAgSe,0.905
RbHCO2,6.298
AlGaO3,4.656
ScInP2,1.437
Sb2Te2Se,0.3994999999999999
KH2I3O,2.462
Ba2Ti3O8,1.717
InO2F,4.188
Hg3B2O6,3.423
K2Pb2O3,3.129
HoAgSe2,1.373
NaSbP2S6,2.68
K3YCl6,6.286
Ba3CaO4,3.523
Ba3P2S8,2.838
Rb2ScInI6,1.726
Nd3Si2ClO8,6.456
CaAuF3,2.401
CaHgO2,3.202
Yb2S3,2.354
K2BC3N3,3.011
TbNiSb,0.323
Cr4OF11,11.226
Dy2MgTiO6,3.968
NaSnN,2.197
Sm2PbSe4,2.147
Mg2BBrN2,4.974
ScI3,1.822
Yb2K2O3,5.37
Nd3SiAgS7,2.525
YbLi2Pb,0.034
Na6PbO5,2.741
K2GeSe3,2.648
Li2AgO2,0.544
K4P2O7,7.612
SmSbO4,3.377
KSc2F7,6.85
Mn3O2F2,0.319
Ca3TeO6,4.562
TmP5,0.708
LiScMo3O8,1.618
Tm2SiO5,6.88
Rb2NaYBr6,4.929
CaPbSe2,1.066
KNO3,4.2845
LiO3,0.802
RbInF2,2.759
ZnCu2GeTe4,0.2835
K2PAuS4,2.361
RbSnI3,2.704
ZnGeN2,2.913
Sr4S3O,2.821
K3HoCl6,6.956
Ga2Te5,1.449
YH2,0.366
KRbMnF6,2.596
LiSbO3,0.729
Tl3VSe4,1.487
EuF2,8.252
Y6MgSi2S14,2.891
KAs4IO6,4.085
V2CuO6,0.033
Tm2MgSe4,2.299
SrGeP2O8,6.064
K3Zn2F7,6.982
SrAgTeF,2.607
RbZnF,1.054
ThSbRh,0.75
Mg5H8O9,6.225
CdAsP,1.039
Sn2SeS,0.853
BaSrTa2O7,3.538
AlBO4,0.236
PbSeO3,4.233
CaDy2Te4,1.149
ZnTeMoO6,3.704
WSeS,0.972
Se2NCl3,1.192
LuSnAu,0.048
YC2,0.629
Ho3TaO7,4.555
RbPdF2,0.687
Li3NbS4,3.069
Li2CdSnS4,2.944
ZnCdO2,1.505
TlIO3,3.31
YH3O3,6.336666666666666
MgBeAl4O8,7.434
NdCl3,5.374
NdN,0.712
TaF3,3.114
K2TaAgS4,3.071
NdTeF,1.032
Ga3BN4,3.523
Rb3Sb2Br9,2.283
RbNiF3,0.475
LiNd2HO3,3.322
YbMgNiH4,2.282
Na2CuP,1.301
K2PAu,1.749
SiHgP2,1.74
Na2BeBr,0.51
Sr2HN,2.994
NaBS,3.047
NaInS,2.275
AsI3,2.422
BPS4,2.811
Li4NF,2.466
Ca5As3O12F,6.066
Cd2InAgS4,0.983
ZnH4Cl2O6,4.2
Li2MgH4,5.571
NaVS,0.233
H5PbCI3N2,2.0755
ZrTl2S3,1.232
Sr2NbInO6,4.145
BiSbO4,3.499
Pb2SeS,1.157
Na3AuO2,3.172
H7SN2O4,7.728
As2Pt,0.153
K2Mg2Si2O7,7.241
BaHg2Cl2O2,3.035
DyAsO4,5.439
CdAg2SnSe4,0.023
AlNO4,7.825
NaDyS2,3.274
K5AuI2O2,3.366
CeS2,0.04
Zn2AgSbO6,0.105
PrPO4,6.869
VAgP2Se6,0.406
SmBr3,4.001
K3BiSe3,2.525
CaCd2Sb2,0.727
K3NaSe2O8,5.525
Ba2PdO3,0.087
AlBr3,5.617
CdBiSe2I,1.947
NaNO,4.198
KSO2F,5.742
NClOF4,2.993
BaSnN2,1.287
CaSeO3,6.016
YbBi2Te4,1.132
NaTmGeO4,6.016
Sr3P6N8O6,6.59
MgAl2Se4,2.227
AlCuS2,2.518
BaI2,4.072
MoWSe4,1.254
K2TiCl6,2.486
ZnWO4,3.997
BaB2Se6,2.62
SrGa2Se4,2.692
CdCu2SnS4,0.597
AuCl3,1.901
NaScS2,2.344
BaTlBi,0.657
Al5CuS8,1.82
TaI2Cl2,1.531
TmHO2,7.1285
Ga2HgSe4,2.075
AlReSi,0.611
Rb2PtF6,2.713
Hg3AsS4Br,2.627
InAgI2,0.177
CoH2SeO4,0.603
SnPbF4,4.916
GeTe2Pb,0.665
CaAlO2,0.859
K2NaInAs2,1.983
KSbO2,3.273
P4S5,3.0055
CaCd2As2,1.142
BiCl3,4.178
Te2Mo2WS4,0.0165
Sr3CoC3N3,1.597
NaH3SO5,8.593
Rb2PdC2,2.372
K2PdF6,1.915
UCd2O5,2.206
HgF,2.373
Rb3MgH5,4.536
ErI3,2.559
ErNiSb,0.274
Bi2Se2S,1.322
NaBiMo2O8,3.174
MgSn2O5,3.2875
Ho2Hf2O7,4.835
LiCdBO3,4.088
Ti2MnGa,0.208
Na2CaSi,0.757
CaBHO3,7.59
MoW3Se2S6,0.765
Ag3O,0.106
Tl3BSe3,1.583
SrLi2Pb,0.012
Be2VNi,0.39
PrS2,1.258
TaTe2Cl6,0.903
Li2MgBr4,6.52
TmCuSe2,1.612
NaTeH6O6F,4.899
TiN3Cl3,2.356
Na4WO4,3.519
CaMgSi2O6,7.364
Na3CdPCO7,6.047
Sm2Be2GeO7,6.396
BeZnO2,4.478
Na2CrO4,3.052
CaAlSiO4F,7.615
CaNb2O4,1.604
NdPb4F11,5.741
CoTeO4,0.021
SnSeS,1.497
ScAgS2,2.152
Sb2Se3,1.454
LaAuO2,3.645
BClO2F4,2.283
Si2HN3,6.241
ZnSbF5,6.156
Zr3N4,1.495
DyAl3C3,0.457
KTiO2F,1.572
BiB,0.403
KCdSb,0.389
RbNO3,4.21
SrSO4,7.806
SbTeOs,0.966
BaCu2O2,1.627
K2HgO2,3.378
Th2TeN2,2.079
Ba2TmNbO6,3.647
Rb2NaPdF6,1.39
LiInTe2,2.29
Ga2PdI8,1.248
LiGaH4,6.141
DyI3,2.574
Rb3GaF6,8.767
HoAsS,0.168
Rb3ClO,2.609
MgCoSi2O6,0.34
PdSe2Br6,1.244
LiInO2,3.623
YCl3,5.283
SrS2,2.719
K2RbScCl6,4.5
BaH5ClO3,6.801
K2NaInI6,1.586
V2Se9,0.739
NaHCO2,6.997
Er2Pt2O7,1.702
K2CdAu4S4,2.922
Na4SnSe4,2.875
