formula,target
Hf2P2O9,5.029
ErLuMg2,0.0
Ge3Bi2O9,2.933
AlVOs2,0.0
Tb3RuO7,0.119
BiW3,0.0
LiZnAg2,0.0
BaIn2Rh,0.0
PrCrSe3,0.0
Be2BiCl,0.0
Pr3RuI3,0.0
Li2MnCr2O6,0.381
Tl2Pd3Se2,0.0
SiH6N2F4,6.868
Ba2YBi,0.0
Si2AsW,0.0
LiSBr,0.0
PdSeCl,0.0
HoGeIr,0.0
KPH2SO3,4.783
K2NaBP2,1.876
SrBePd,0.0
CaCeCd2,0.0
Tl2SnF6,4.346
CaCrO3,0.0
MnCrN2,0.0
KYBeF6,7.587
CaFe2N2,0.0
NbCl2,0.0
U2InPt2,0.0
NaLaSe,0.0
HoAsPt,0.0
NdNi2B2C,0.0
MgTiBi2O6,2.752
AgPbF6,0.253
Yb4Cl6O,5.542
BaSi,0.0
DyBi2IO4,1.522
YbThRh2,0.0
DyGe2Pt2,0.0
RbMnF2,0.0
TaBeGe2,0.0
KNaBe,0.0
Ti2CuIr,0.0
YBeCd,0.0
Er2AlFe3,0.0
Ta9Ni2S6,0.0
ReAg3,0.0
PrS31,0.0
BeSn2Se,0.0
AlNi,0.0
Tm2NiOs,0.0
BiTeIO3,2.358
KGe2BO6,3.498
Hf2MnIr,0.0
Ba2LaV,0.0
AuS2,0.0
Li3MnN2,0.031
KThCuS3,2.026
SrHClO,5.206
Ba2OsO4,0.0
RbLa2Ti2NbO10,1.658
CaPtO2,0.0
Lu3Ge2Rh2,0.0
Tm3In4Co2,0.0
Al3Ni2,0.0
Sc3Tc,0.0
Dy2MgCu2,0.0
BC5,0.0
Mg6CuBi,0.0
NbSiAs,0.0
TbCo2B2C,0.0
MnAlF2,0.0
Tb2Fe2Si2C,0.0
MgWO3,0.0
BaRuPt2,0.0
Mg3Cr2N4,0.0
SrPIr,0.0
Na5WNO4,3.22
ScC,0.0
Sr2CuO3,0.0
Tl3AsS4,1.421
Rb2AgAu3I8,0.688
Be2PtAu,0.0
BeVSb,0.0
LiBeZn,0.0
LuNi4As2,0.0
LaS2,0.0
CdTe2Pb,0.0
YAl2,0.0
CaAgBi,0.0193333333333333
NaGa,0.0
NdAl4Ge2Au,0.0
KHfPdF7,0.794
AlNiAg2F7,1.162
VN2Cl6O2,0.052
Be2VRe,0.0
PrZnAgP2,0.24
SmP3,0.0
Na2CaV4O12,2.687
Sc2ZnIr,0.0
FeH3,0.0
CdAsP,0.364
ScTaTc2,0.0
SiCCl3F3,6.117
CrP2W,0.0
Sc3Sb,0.0
Y4C5,0.0
Ce2FeRu3,0.0
PrRu2,0.0
SmCo12B6,0.0
NpFe2Si2,0.0
BaSiP4H2O14,6.049
Ta2InC,0.0
SmAlZn,0.0
RbInO3,0.0
BaPdBr2,0.907
SrMn2BiO6,0.0
Ho8H,0.0
Ca3Sm,0.0
UHgO3,0.024
RbHoS2,2.336
HfInPd2,0.0
KNaNdNbO5,3.473
Hg3SO6,0.597
KCu4As2,0.0
NaBC2,0.0
TiGaFeCo,0.0
Er3Pd,0.0
KCrS2,1.152
BaZnSe2,0.0
ZnAsH2,0.0
Y6FeBi2,0.0
Sm2Ta2O9,0.192
SbW3,0.0
LaTmO3,4.434
Cr2FeS4,0.0
Be2ReSe,0.0
PrGe2Rh2,0.0
Hf9CoW4,0.0
HfTiMo4,0.0
DyZnNi,0.0
LiSmCu2P2,0.0
DyMgAu,0.0
AcHgTe2,0.0
U3Co3Sb4,0.0
TbHoHg2,0.0
Ca2V3O8,0.0
Nd2Ga3Fe14C2,0.0
Tb2Ti2O7,2.754
NaCo3,0.0
UPdPt4,0.0
CaSbPt,0.0
KRb2GaBr6,1.998
TmAu3,0.0
LaZn4,0.0
Cu2SnS3,0.0315
H5C2,7.101
SrZn2As2,0.218
Li2Nd2Ge3,0.0
HPbI2,0.442
AcHgAu2,0.0
Ta3SiNi8,0.0
BeCd2Ru,0.0
SrBe2Se,0.0
Te2Pd3Pb2,0.0
Ho2Ge5Rh3,0.0
RbEr3,0.0
SmNb,0.0
NaSrNb2O6,0.0
Sr4Mn2Ga2O11,0.0
ErTiSi,0.0
NaNbS2,0.748
AlHSe,0.0
BaMn2Bi2,0.0
MnB2,0.0
TbAl10Ru2,0.0
Li5H9Pt2,0.0
Ta3Cr3N,0.0
CuBi2Se4O12,0.674
Ba4LaBi,0.0
CaBeW,0.0
HfTaO4,0.0
K3Ti8O17,0.0
AsIF2,0.0
BaInGa,0.0
Mg2HgAu,0.0
TmBi2BrO4,1.529
BaB2Ru2,0.0
Ca2Nb2O7,1.407
LiMn3OF5,1.271
Li5Mn3O5F3,0.0
Mn6O5F7,0.0028421052631578
Sm2CdNi2,0.0
Tb2Co3Ni,0.0
LiMn2Si2O7,0.131
MgCO,0.0
Sr2Si5N8,3.293
LiMgSbPd,0.0
Hf4TiBe,0.0
Cu2As,0.0
H7C3O3,5.443
Y2GeO5,3.388
S2I,0.0
Mn3O4,0.0
TbAl3Cu2,0.0
MgSbF5,4.262
RbCa,0.0
Na5SiP3,1.373
MnGePd,0.0
FeSbRh2,0.0
Zr3Cr2Ga6,0.0
Yb2CePm,0.0
KSi2Hg,0.0
K3Zr,0.0
Mn3CrO8,0.0
Ba2HfNi,0.0
Fe2P4PbO14,0.464
Si3B3W10,0.0
Ba3Y2Cu2PtO10,0.395
Li3Fe2OF5,0.0
HoAlGa,0.0
AlFe2B2,0.0
SrGe2Au2,0.0
Tb4CoB13,0.0
Ba2UCo,0.0
YV2BiO8,2.645
BeSi2W,0.0
Sr3BPO3,2.166
As3W,0.0
Na5MnO5,0.854
TlHC,0.0
Li3CrSiBO7,0.0
Pt3Se,0.0
Ho2TlAg,0.0
Pu2SnHg,0.0
YbLaTl2,0.0
Lu3InC,0.0
CeSiNi4,0.0
BeV2Pd,0.0
SrZnO3,0.0
Sc2GaOs,0.0
Be2POs,0.0
DyPbAu,0.0
SiSnPt5,0.0
NaPS3,1.914
KH,3.537
InP2Pb,0.0
MnCdF5,0.0
ScGaPd,0.0
Rb2MnSe,0.0
TmThZn2,0.0
Mg6NbMo,0.0
PmGaAu2,0.0
URh2O6,0.505
Pm5Mg,0.0
Cr2MoW,0.0
Hf5Al3,0.0
Be2NiCl,0.0
NaAlGe,0.0
TiRh,0.0
TiVTc2,0.0
VSnPt,0.0
Ti3Au,0.0
HfCl2,0.0
Be2SiOs,0.0
Rb2GaCuF6,0.366
ZnIr,0.0
Ce2MgIn,0.0
TbLiAu2,0.0
NdPd3,0.0
K3DyCl6,4.532
KVCu2S4,1.069
Sc2Co21B6,0.0
Ag3Rh,0.0
Pu7Fe,0.0
Li2FeSiO5,0.0
BaGeCl,0.0
Li3Fe9O5F11,0.0
Be2Sb2Rh,0.0
BaTePd2,0.0
CaSi2Au2,0.0
Mg6NbV,0.0
HgBi3,0.0
ZrZnF2,0.0
La2Au,0.0
Be2FeSn,0.0
YbIn2Pd,0.0
NpSi,0.0
SrBe2Te,0.0
HfCdO,0.0
U2PN2,0.0
CdClO,0.0
CdCuAs,0.0
MgBeBi,0.0
Ce3Mg,0.0
BaMg6Sb,0.0
NdAlSi,0.0
PrH2,0.0
Na3NiO3,0.0
Mg6SbMo,0.0
AlP2,0.0
K2OsNCl5,1.722
Mg2HCl,0.0
YbCaGa2,0.0
U8NiSe17,0.0
TiPd2,0.0
Mg3WO6,3.081
BaGaSe,0.0
BeCoSi,0.0
MgAsOs2,0.0
AlV2Re,0.0
Sm2AgHg,0.0
Al2Au,0.0
ScRe2O6,0.0
SnBO4,0.0
LiMn2P2HO8,1.9895
PrMn7O12,0.0
ErGaRh,0.0
CrCu2HgSe4,0.0
Ac3Y,0.0
Hf5NiSb3,0.0
TmFe2SiC,0.0
Li2NdIn,0.0
NaLiMnS2,0.0
Ba2NaGa,0.0
Na3Hg,0.0
ZnInGaO4,1.301
Ce4C2Br5,0.0
Na2BH4ClO4,4.956
Li5BiO5,1.3925
Sc2TiTl,0.0
ThGaNi,0.0
MgTl6Si2O7,1.03
BeMoSe2,0.0
NdZn,0.0
NaCrCSO7,1.273
Be2TcW,0.0
Mg3Cr,0.0
Ba4HfPd,0.0
K4SnSe4,1.623
Ba4ScSb,0.0
Hg2Mo2O7,2.17
Nb5SiB2,0.0
TlCdRh2,0.0
Pd16S7,0.0
CrInNi2,0.0
Co5NiS8,0.0
Al3Ru,0.0
Be2InNi,0.0
HfSiO4,5.447
TmCd3,0.0
Cu2GeSe3,0.0
YbAlCu,0.0
CoNiO2,0.0
CeGa4Co9,0.0
La2CrO6,0.585
LuInCu,0.0
CaGaH5,4.118
K5Bi4,0.0
H4C,7.891
TbTlS2,1.644
AsClF8,3.374
Zr5Co4Ni,0.0
Ba4CuSb,0.0
RbCoF3,0.0
TbMn12,0.0
Zn3Ge3Sb2O12,1.338
LiZn2Pd,0.0
Pu7As,0.0
TiVP,0.0
SrCeI4,0.0
NdZrNO2,2.077
Zn3Au,0.0
Cu6PdN2,0.0
NbO3,0.0
Ta2Ti2Co2C,0.0
ScP2O7,0.08
Dy2Te3,0.526
BaTiS3,0.0
K2CoCl4,0.854
CaGe2Ru2,0.0
Rb2PdSe2,0.926
AlGeH,0.0
LaB2ClO4,5.086
Cr3NiSb4,0.0
NaY2In,0.0
ZrBeCl2,0.0
Cr3C,0.0
Mg7Ir3,0.0
RbPbBr,0.0
ZrNiP,0.0
InAg3,0.0
Yb3PrS6,0.0
Er4CdNi,0.0
NaCd2Ag,0.0
Sm2IrRh,0.0
Mg2ZnAs2,1.092
TbGeAu,0.0
DyAs,0.0
UVN2,0.0
MnV2Mo,0.0
RbMo,0.0
NaPdO,0.0
Rb3SbS3,2.652
Li8PO3,0.0
CrNi,0.0
BaZnBi,0.0
AlZnCrS4,0.776
TlSbO3,2.3816666666666664
HoScZn2,0.0
MgCoCu3Se4,0.0
Cu3Pd,0.0
Ho3Th,0.0
BaTlBi,0.506
NaNb3Te4O16,2.092
Ba4SrW,0.0
ScAl2Co,0.0
HoMoO5,2.388
Nd3GaN,0.0
BaGa2Cl,0.0
HoFeO3,0.0
NiI,0.0
Mg2PtRh,0.0
PdPb2Br6,1.138
NaZr2CuF11,0.132
Rb2LiNbF6,0.0
Ba2LiV,0.0
TmFe2Si2,0.0
BaSbCl,0.0
VTe,0.0
Rb2AgIrF6,1.555
Sb3O2F5,3.766
SrBiBrO2,3.233
BaAlCuMoO5,0.0
HoPd2Pb,0.0
SrBeCl4,0.0
BaSc2Nb,0.0
BaYO,0.0
ScCdHg2,0.0
RbZnH,0.0
Al3Bi,0.0
LiNbO3,3.3243333333333336
Ba3Zn2As4,0.0
Ti2TcRu,0.0
ScSnRu2,0.0
Tb4Ge6Ir7,0.0
Ca3Si4Ir4,0.0
NdSi2Rh3,0.0
Th4AlGe,0.0
Li2MnSiO5,0.535
Sb2S3,1.304
FeCuRh4S8,0.0
Ba4ZnIn,0.0
ErGeRh,0.0
Sr2DyReO6,0.0
LiNbIr2,0.0
Sm3TiSb5,0.0
CoP2W,0.0
CuTeO4,0.0
Ag2Bi2SeS3,0.185
SmYCo2Ni2,0.0
Ca2TiSi2SnO10,3.154
PuPa3,0.0
TmSi2Tc2,0.0
RbTiS2,0.0
TeOF2,4.164
FeCuRh2,0.0
NdMnAsO,0.0
HoGeRu,0.0
CeGa2Ni3,0.0
HgF3,0.0
K2NaInI6,0.561
PuB2Ir3,0.0
BeInBi,0.0
NaTl2Pd,0.0
ZnCr4O6,0.0
HoSi2Ir2,0.0
LiAgC2,1.513
Ba4IrBr,0.0
ScCrO4,0.0
Tl3In,0.0
K3Li,0.0
MgSc2Ga2,0.0
Li2ReO3,0.0
CuTcBi,0.0
MnCdSe4,0.0
K2HgSbI6,0.0
Li2ZrTeO6,2.857
CaCuS2,0.0
CaAsP,0.0
Tb2SbO2,0.0
HfTe2,0.0
La3Cu3Bi4,0.347
K3PdF6,0.0
Zn3WN4,1.275
MnGe2O6,1.044
BSbO2,0.0
Sm3Si6N11,3.082
YbMn2As2,0.0
K4HfO4,2.898
KLi4FeO5,0.759
Mn2Au,0.0
SrCdSi,0.0
CaHoCd2,0.0
Ba2Ni5Ge4,0.0
Te6RhBr3,0.975
BeCrTc,0.0
BaLiBr,0.403
NbZnO2,0.0
PrNdHg2,0.0
LiBiO3,0.193
SnBiO2,0.0
Nb3Cr3N,0.0
Nd4CdIr,0.0
LiCoSO4F,0.117
MnS2,0.0052
Sr11Al4Sn3,0.0
BaGeP2O8,4.257
SbHCl2,0.0
TiTc2Sn,0.0
MnI3,0.0
Ba2PrCu3O7,0.0
ScC3,0.0
Ho2NiIr,0.0
Li2Ti3SbO8,0.0
Na2WO4,1.821
NiP,0.0
BeTc2Sb,0.0
MgBeN,0.0
ZnNi9O10,0.0
ErMnAl,0.0
PuO,0.0
Ho3CuGeS7,1.681
Li4FeNi3P4O16,0.0
NaTl2GaF6,4.775
CoHO2,0.7657142857142857
UBr5,0.314
LiIrRh,0.0
U2Mn3Si,0.0
MnInNi2,0.0
