formula,target
Cr8Li12O48P12,3.0299000000000005
B2O6Sc1Tm1,4.5352
Fe4Li8O16Si4,2.9573
Ca1Co5K1Na1O24Si8,0.4714999999999998
Cl24W12,2.7984
Cl12Fe2Hf2,0.8491
Se4Tl3V1,1.5572999999999997
P8S12,2.3874000000000004
B4Eu8I4N8,0.1974999999999998
As8Na16Ti2,1.0363000000000002
K1Mg30O32W1,3.208500000000001
Br6Cd2Cs2,2.9022
N12Ta4Th4,0.3988000000000005
Co4Fe4Mn4O48P12,0.2097
O23Rb6Si10,4.2187
Cu4Li12O20P4,0.2332999999999998
Cl6La2O24,3.9271
Ba4Bi4F28,0.366
Li4Mn3Nb2O16V3,0.5272000000000001
Co1Mg30O32V1,0.9867
N1Tb1,0.0133999999999998
Li4O48P12Ti8,2.4389
Fe4Li4O48P16,2.4753
Cu3Ni1O8Sr4,0.0662999999999995
Li2Ni2O24P8,0.9354
Cl8Co4H8O4,2.5671
Co1F6Pt1,1.8465
Al86Tm12V8,0.0270000000000001
O15Ta6,1.3964
Ag7Al11Na4O48Si13,1.5011
Ga4H8K2Ni2O28P6,4.1596
Li8Mn8O32P8,3.1179
Ge4Li2O24P6,3.6182
Li2S4W1,1.9196
B8O16Th2,4.458400000000001
B8Fe8Li4O24,1.6739
C2Er2K4O14P2,4.4968
I12Rb8Yb2,3.6915
Li12Mn6O48P12V2,0.0975999999999999
Al1As1,1.5036999999999998
Al4Mo4O36P8,2.7593
Co5Li9Mn2O16,0.2701000000000002
Cl6K2Li1Tb1,4.9973
Co4H32O32S4,3.2609
As2Ca2Na2O8,3.2978
Mn1Se5Zn4,0.1783000000000001
B6Bi10Li4O26,2.1380000000000003
Cl8Cu2H8O4Rb4,0.7801
Co4H40N8O32P8,3.2174
Br16Re4Te8,1.9379
H2Lu2O4,4.1067
F12Fe12O12,0.3136000000000001
Na12O8Tl4,1.8471
Ge6La9Na1O26,3.7706
K6O16P4Tm2,5.1398
C24Mo8N24Na16Se8,1.6661
Cr19Li9O48,0.3188
Bi12Cl3Mn1O24W2,0.5562000000000005
C8F20O16Rb4Sb8,3.068
Mg4O12Ta2V2,0.1303999999999998
Li2S4Si1Sn1,1.9189000000000005
Mg1Te1,2.3186
Bi32O48,2.5303
Ca2O6Ta1W1,2.21
Au2Cl8Cs2,1.8318
Er4K8O48P12Ti4,2.5575
Br6Na1Rb2Sc1,3.0969
Cu2H20Mn4Na6O34S8,3.9042
Fe2K6O6,1.9437
Gd2Li2Mo4O16,2.9612000000000003
K8P12Se36Th4,1.458
H24Mn4O24S4,4.6156
Mg5Mo1O30Sr10W4,2.5890000000000004
F44N20Sb8,3.9603
H4Mn6Na2O24P6,3.3231
Ga4Li4O24Se8,4.241099999999999
Cs12Ge4O14,2.9052999999999995
Mg4Mn8O16,1.0341999999999998
Fe1Li4Mn3O8,0.1513
K8Mo12O48Zn8,3.6459
Ce4Se8,0.9938
H1N3Th2,1.4164000000000003
Al1F2K1Mg3O10Si3,4.3103
Cs2Cu6Lu4Se10,1.2562000000000002
Co3Li5O8,0.3363999999999998
Bi4Mo8O32Rb4,3.1055
Al2Cl8Sb10Se10,1.3021000000000005
Fe2Ga2La4O12,2.3233999999999995
O18Te8,2.2225
Bi4O22Ti8,2.092
F19Fe10O1,1.4960999999999998
Er8O52P16,5.477
Au6Pr6Sb8,0.7561999999999998
Cu6Sm2Te6,0.5816999999999997
Bi1Cu1Mg14O16,0.0753000000000003
Br8C4O12Pb8,2.7849000000000004
Ga3Li4O8V1,1.6165999999999998
Cs2H6O12Se4,4.139
Fe2Ga4O8,0.5741000000000005
Co7Li9O16,0.6727999999999996
O3Rb1Ta1,2.0024
B6Na6O18Sc4,3.7232
F2Nd2O12Ta4,3.1222000000000003
Ca2O8W2,4.3443
Ni2O18P6,0.2949999999999999
H4Nd4O20S4,5.5593
Ca4Cl8H16O8,5.2817
P10Sm2,0.0168999999999996
Br16S4W4,1.2761
Mn12O32Zn6,0.0395
O14Si4Sr2V2,2.8073
C4Fe4Li12O28P4,3.5789
P6Pr2Zn6,0.0389999999999997
Ba24N32W8,1.965
Cl6La8N2S6,2.9165
F32Li16V4,2.1118
C4Li10Mn4Na2O28P4,3.6214
Ba4In2Nd2Se10,1.0570000000000004
Li6O16V3W3,1.3644
C12H60O48S12Sc4,4.0689
O12Te2Y4,2.5392
Cr2F2O8P2,0.0472
Fe2Na6O8,0.1439
Ag8O64Ta24,1.9953
Co2Cr3Li4O16Sb3,0.6461999999999999
C16H24Li4N4O26,2.3961
F4Li8O8V4,1.0705
F6In1Rb3,5.1246
Mo2S2Se2Te4W2,0.0882
Ca4S12Sn4,0.7909999999999995
Cr12Li8Mn8O48,1.7395999999999998
Cr4H8Li4O20P4,2.6737
Mg10Mn20O40,0.3109000000000002
Re50Ti42,0.0217999999999998
Fe4Na6O24P6,2.3868
F8O5Sb6,3.3506
O18V6Y6,1.0432
Co2Li6Mn2O10,0.3689999999999998
Cl6Cs3Ga1,3.5291
B8Na4O20Sc4,4.9199
Ba4Cl2Co2F14Fe2,2.7733
Cs4O20V8,2.0615
Ba20Hg103,0.1836999999999999
Co4La15Li1O32Sr1,0.8101000000000003
Eu8O28Si8,0.0155000000000002
K8P8,1.0307
H24N2O26P6Zn2,4.825799999999999
As4O12S2,4.407900000000001
F12Li8V2,3.3877999999999995
Fe6O30Ti12,1.523
Gd6In2O12,2.2306
B18Rb8Se18,2.1943
Fe1Li3Mn3O8,0.2029
F16Fe4Li4,3.3866
Co5Li9Mn2O16,0.6466999999999996
Li2Mn3O8Sb1,0.1252999999999997
K12Nb24O76V4,2.3385
F4Fe4Li8O8,1.8875
Cr2La2O12Ta2Zn2,1.8525
Br2Mn1,1.5958
Fe8Nb4O18,1.8198000000000003
Ba2Bi1O6Sb1,1.6438999999999997
Li4Mo8O32P4,1.1496
Ga2Nd6Ni2S14,0.3324999999999996
Li12O58P16V6,1.3188
Br2O24P6Pb10,3.2112
C4Li12Mn4O28P4,4.1018
Cr2O8Sm2,0.2479
Na4O48P16Sm4,5.6209
Ga2Se4Zn1,1.3974999999999995
Cu1H8Na4O22P6,0.7785
Hf1Li1Mg30O31,0.1030999999999995
C16H16La4N4O32,3.2798000000000003
O8Sr4Zn4,2.0793
Ca2Mn4O8,1.524
Ga4Ge2Na4S12,2.6017
Li28P4Se24,0.9259
Cr5F10Li5O40P10V5,0.8559000000000001
Na8O6Sn2,1.8886
Ga16Na4Nd4Se32,1.5138
Ba4O16S4,5.950699999999999
Ca8Cr8O48Si12,0.6471999999999998
Cs4Mo6O38P10,0.4836
O32Rb8S8,0.1073999999999999
Cl6Ga1K1Rb2,3.311
Br6Cs2Tl2,0.4264
Li4Mn4O16P4,3.0053000000000005
Al6Ca1H12O28S4,5.571999999999999
Ba2Nd1O6U1,0.806
Ba1F12Sb2,4.0459
I76Nb28S8,0.4354
H4Mg12Na4O48Si16,4.186400000000001
Ag1Sb1Yb2,0.2568000000000001
H18O30P6Zn6,4.088
O16Sb8Zn4,2.720800000000001
Ce1Cs2Cu1I6,0.2059999999999999
Co5Li9Mn2O16,0.6888000000000001
Mo2N4Na8O4,2.2033
Cl12H8Hg4K4O4,2.3883
Ga6O30V12,0.4402000000000003
Cs12O84Sb12Si24,3.2271
Cl18Na4O4Pr8,0.6162999999999998
F6Fe3Li1O2,2.3315
Br8H8O4Sr4,4.175800000000001
Cl16Cr4H88N24Na4O8,3.8302
Be4F12H40N12,5.1262
C4H12O28Pr4S4,4.5717
Cr3Si6,0.3645999999999993
H4O8U2,1.6722999999999997
Hf8N8O4,1.066599999999999
Mo2Se4Te4W2,0.0690999999999997
C4Fe4Li4O16,1.962
Ca4Nb4O16Sn2,2.2318
F24Li8Mn12O4,1.7183
Bi14Br16Pd1,1.1683
Fe10O14Zn2,1.1696
Nb2Nd2O8,3.6582
B1Mg30Mn1O32,0.5030000000000001
Ca2H8O14Se4,4.1584
F10H16Mn2Nb2O10,2.0865
Cs1F6Ga1K2,5.3218
Co5Li6O10,0.1326
Ca16Ga4Nb4O32,3.2777000000000003
H40N4O28S4Zn2,4.9405
F10Li2O2V4,1.8395
Ag5Cl2P1S4,1.2617999999999996
As1Br6Rb2Tl1,1.1396
Na2O24P6Sn4,2.9914
F4O12V8,0.7259000000000002
Co5Li5O10,0.3965999999999998
H4O10Se2Zn2,2.7049000000000003
Li1Mo1O7P2,4.1023
Co5Li4Mn3O16,0.1978999999999997
Ba12Bi24S48,0.9465999999999996
O48Se12Y8,3.8169
F14Mg4Na2Sr2,6.3581
Cr3Li4O16Sn3Te2,1.1035000000000004
K6Li12O48P12Sb6,3.4314
Ag1Bi1O6Ti2,1.4462000000000002
Ga4O24Te8Zn2,3.7132
C32Cl16Fe4H96N8,0.0138999999999998
Co2Li2O8V2,1.5911
Nd1Rb1Se2,1.8958
Cl20Cs8Tm4,5.0267
Ce8F40Tl8,1.5041000000000002
Li12O58P16V6,1.5562999999999998
Ca4Cd2P4,1.2921999999999998
O26V14,0.6304000000000003
Au3K3Sb2,1.1063
K2O24P6Zr4,4.2822000000000005
Li12N24O72Tm4,3.0842
As4Cr4O20Zn4,1.9965
N16O8Ti16,0.9614000000000004
Co2Cr1Li4Mn3O24P6,0.3182
Mo4O32U8,0.0329999999999994
Cl8O44Sb32,2.8915
Cs4Er4O48P16,5.8088
Br72Ho40Ir8,0.7545999999999999
Bi12Cr4O30,2.3562
In4Mo8Na4O32,3.5942
Cs4H4O20Si8,4.8193
Na8O80P16Sb24,3.8478
Cd72Ho12,0.0613999999999999
Lu8O16Pd4,0.5854000000000004
Ca2Na2O18P6,5.4404
H12La4O12,4.1594
K4Li4O28P8Zn4,4.2601
Ba2Fe4O10Y2,0.8812999999999995
Nd2Ni1O4,0.6638000000000002
Co2F4Li16O8,2.2084
B4Fe3Li4Mn1O12,3.1573999999999995
C1N2O2Tm2,4.0299
K1Sb1Zn1,0.3487999999999998
Co1Ni4O8,0.2149000000000001
Cd2Cs2Pr2Te6,1.7913
O20Ta4Ti4Tl4,2.5824
Ca8O22Si6,0.5254000000000001
O14Sc2Sm4Ta2,3.2039
C4Fe4Na10O28P4,1.084
K3O14V5,2.3325
Li5Mn5Na3O9,0.5596000000000001
Mo4S2Se6,0.7385999999999999
Bi20F4O28,2.7263
Ba12O34Ti8Y4,2.6451
Bi4Li6O24P6,3.7495
Al12I4Te12,1.9651
K4O28Se4V8,2.0428
B32Be32Na16O88,4.983300000000001
B24Br4Na12O40,4.7266
Mg4S1Te3,1.8417
Ca6P28Si16,0.9058000000000002
B8Fe8Li3O24,1.4702
Au2Ca1F12,1.5298999999999998
Ba4Si16Sr4,0.8589000000000002
Fe4Li4O16Sb4,1.2033000000000005
Cr3Fe2Li10Mn3O16,1.0297
Fe4Li6O16Si4,1.9232
P4Se12Sn4,1.4922999999999995
O6Rb4Zr2,3.1698
P24Rb16Se48,1.4027999999999998
Bi4K12P8S32,2.0899
Cs2Fe2O4,1.9645
Mn1S14Si2Y6,0.9634
Cr4Nb4O16,2.3075
Hg32I24Sb16,0.7146000000000001
Ba10Br38Y6,3.4205
