formula,target
PBr5,2.356
Rb2CuAsF6,1.157
HgI2O6,4.023
TlN3,2.414
HCNO3,5.328
YScB2O6,5.62
Li6WO6,4.209
ErSbPd,0.236
LiNbF4,2.657
Sr4As2O,1.797
Na7Al3O8,5.703
NbGaO4,3.981
K2RbIrF6,3.341
SiPbN2,1.912
AgSbPb2S4,0.275
In2O3,2.786
Tl2SiS3,2.685
CS2NClO2,3.103
TiH6C4O4,2.027
Ti2MnIn,0.057
BaZrF6,6.773
Nd5CuSe8,1.006
IOF,1.451
Ca4Bi2O,1.198
Mg2PH,0.953
Li4VTe3O12,1.39
EuF3,9.426
Sr2InI5,3.457
Hg2SeO4,2.564
K2TiF6,5.018
Na4Ti3O8,2.712
Na4WN2O2,4.44
RbErSe2,2.927
K3BAs2,2.462
Cu3TeS3Cl,1.072
Hg3Te2Br2,2.6
K3SiTe3,2.606
Er3GaS6,2.995
TbBiPd,0.078
RbBiF6,3.305
HgCl,3.249
MoW3Se2S6,0.765
RbIO4,3.823
PmN,0.79
SiGe,1.085
Na2ZnO2,2.179
TmTlO2,2.166
K2HBrO,6.648
Rb2NaTlI6,0.469
Li2MgSi,0.489
BaAlBO3F2,8.585
K2CN2,5.904
YSbPt,0.544
ScAgP2S6,2.046
NaNbCu2S4,1.781
BaBe2N2,2.423
BaNd2PtO5,2.81
NaTlF2,3.94
K2FeC4O4,4.076
TiZnGe2O6,2.718
TaTlPt,1.136
Be2VNi,0.39
KAgSe,2.038
YAl2N3,3.179
BaTlTe,1.914
Na7NbO6,4.256
Sr3DyRhO6,2.095
CdTeMoO6,3.741
LiHoO2,6.033
Rb2SnF6,8.213
CaNd2Te4,1.499
K2TiSi3O9,3.569
TmMoClO4,3.511
Li2Cr2O7,1.465
HoH2ClO2,6.381
MgTcH3,0.327
Be2P2O7,8.527
TiAl2O5,3.456
IrPbBr,0.105
LiCO2,4.815
Y6ZnSi2S14,2.846
Na2H6Pt,4.812
CaCN2,5.127
Sm2TeO6,3.753
PrZr3F15,6.252
CaZn2Sb2,0.409
BeCuP,0.732
V2MoO8,1.496
TbBr3,3.936
Ca2HN,2.826
Ba2PdO3,0.087
MgCu2SiS4,2.143
BaCu2O2,1.627
HfSO,3.949
Ba3In2Cl2O5,3.44
AlNO2,2.7
KPrS2,3.3015
Rb3BS3,3.985
RbHCO2,6.298
KTiS2,1.2445
BSb,1.222
NiC2S2N2,0.281
NaSO4,4.7
Ag3O,0.106
MgMoF5,3.644
KCuPdSe5,1.196
GeBi2O5,4.156
Li4CrFe3O8,0.021
Zn2SeS,2.786
Ba2CaWO6,3.873
CaAu2F12,1.799
MgCdC2O6,6.045
PbC2O4,3.871
TePb2O5,2.886
Lu2MgS4,2.972
SiH6N2F4,9.934
Rb2MnF4,2.729
HgC2S2N2,3.2315
ScPO4,4.861
Nd2HgO4,3.316
NaScO2,5.212
HIO,1.083
Rb2InAgF6,3.62
MgNi2O4,0.01825
AgH4WS4N,1.988
Tl3VO4,2.701
Sb2Te2Se,0.3994999999999999
Sb2Pt2O7,0.656
SbTe2F6,0.958
ThTeO,0.626
Rb2Sn2O3,2.485
SmS,1.631
TiBr4,2.786
FeSi4P4,1.082
Pr2SiTeO4,2.649
KC4N3,4.58
Rb2LiVO4,3.937
AgBi2S3Cl,1.55
NaAlH8N2F6,9.774
InAgW2O8,2.236
MgH12SeO9,6.901
RbYO2,5.253
HC2N3,5.83
Na2BrClO6,5.842
Nb3SBr7,0.965
Tl4CdI6,2.776
CrSiO5,1.047
ScBN2,2.63
TlInCl3,2.638
Mg2H2O3,6.222
LaAs,0.341
Dy2Be2GeO7,6.489
H5PbCI3N2,2.0755
YbNaP2S6,2.055
Sr3In2P4,1.343
Li2ZnGeO4,3.642
BiBr,0.901
AlOF,5.564
PI3,2.737
LiH2IO,4.926
CoSiH12O6F6,0.507
InGaS3,2.809
Yb2AsAu,0.676
Ga2Os,0.738
P2S7,2.547
NaNb6O15F,2.167
InI3,2.83
K4SnSb2F14,6.41
Te2MoW3Se6,0.962
TiGa4O8,2.961
Cd3Cl2O2,2.873
Sn2OF5,2.627
HfPbO3,3.581
H13C4NF2,8.869
Li4VO4F,3.746
CdGe2O5,3.488
K2PdO2,1.5615
BaN3Cl,4.944
AlInAg2S4,2.283
Na2V2ZnO7,3.305
ZrFeTe,1.259
Sb4S3N2,0.547
K2Mg2O3,5.567
RbLiZnS2,4.044
Th2PNO,1.931
YbDy2S4,2.862
K4CdCl6,6.295
DyVO4,3.307
ZrBrN,2.244
SbF4,3.131
CrF6,2.074
Al5CuS8,1.82
Tl2Au4S3,1.578
Na3UF8,3.478
Hg2As3Br,1.62
Li2CeTl,0.155
TaAgF6,3.804
K4BaGe3O9,5.458
K2TiS3,1.343
KSiH3,3.446
TcH4NO4,3.822
SrTePd,0.86
Ba2YSbO6,4.811
KAg2PS4,2.373
SmH3O3,6.126
AgI3,0.477
Al2ZnS4,3.306
Sm2SCl4,4.395
CaHI,4.238
YbLi2Si,0.058
MgAl10O16,6.208
Bi2Te5Pb2,0.023
CdCN2,3.928
CaNd2S4,2.782
Rb2MgCl4,7.38
Zn3BPO7,5.436
AgBrO2,0.395
MgTi2O5,3.224
Li2CaPb,0.023
NaLi5N2,3.243
Ca5WN4O2,3.406
Na2CaSi,0.757
SnHgF6,5.014
K2BeRh,0.298
Mg3NF3,6.338
