formula,target
Ba2Mn2As2O,0.0
AgPt3,0.0
SiAg2,0.0
CdCu3NiSe4,0.0
Ba4MgSe,0.0
BeGePd,0.0
LiNdTl2,0.0
PuZn2,0.0
TaBePd2,0.0
NaMn4Be,0.0
SrMg2Sb2,1.068
KPm3,0.0
Cr3P,0.0
Ti4CrBi2,0.0
AsRhSe,0.822
KCoAu3C6N6,0.0
SiHI,0.0
MgPt3O6,0.479
TaTiO4,0.0
AcEr,0.0
Zr5SiSb3,0.0
PrPPd,0.0
AlFe2Mo,0.0
Ba2RuO4,0.0
CaPmPd2,0.0
Li4SeO5,2.659
K2H4Pd,2.872
YCuSn,0.0
CaSnO,0.0
BeTl2Rh,0.0
CaH12Cl2O6,5.056
KCoO2,0.002
Al2FeTc,0.0
Cd2PtRh,0.0
SrAlH,0.0
ErInPt4,0.0
YbSiPd2,0.0
AuBrO,0.0
Rb6CdO4,1.356
Ta2TcMo,0.0
Li3FeO3,0.3516666666666666
In2Cu,0.0
Dy8Be,0.0
AgPd2Pb,0.0
CaCo3Si4O12,0.003
La3NbGa5O14,0.0
K3ErCl6,4.552
IrBr6O2,0.0
Li3Fe5OF11,0.002
Pu3Ge,0.0
Mn3Nb2ZnO9,0.817
Sm6CdGe2S14,2.062
ZrBRh3,0.0
Ba2ZnAg,0.0135
MgCdPd2,0.0
RbPO2F2,5.587
Rb2AgAsF6,2.376
La3Al4Si6,0.0
Li3ScF6,6.108
Ta8VC4S8,0.0
Sr2TiRuO6,0.0
SrCaO3,0.0
Zr2TcRu,0.0
PuBi,0.0
CaYTi2O6,0.0
LiBePb,0.0
PrSe2,0.00975
YbMgO3,0.0
LaPIr,0.0
BaAg2GeSe4,0.273
SmMgCrS4,0.612
Er2AlCu,0.0
Yb2NaPd,0.0
ZrIn3,0.0
CeCrB4,0.0
Er3Hf,0.0
NdCu2,0.0
SmO,0.0
CdBi3,0.0
BaNd2FeS5,0.0
SbClF8,3.188
Sr2ZnHg,0.0
Ba3Zn3TeP2O14,2.91
Sr2CuO4,0.0
SmThCN,0.011
CrGaRu2,0.0
Li5CrCl8,1.848
NaPm2Sn,0.0
ScMnGaS4,0.196
SmAlGe,0.0
La4Se3O4,1.748
YCu3,0.0
Ca3C3Cl2,1.295
TbSnPt,0.0
CaRuO3,0.0
La4GaSi3,0.0
LiCe2Al,0.0
RbP,0.0
SrHBr3,4.072
HfCuGe2,0.0
NaTlS2,1.032
Li7Si2Ni3O12,0.0
CaS,2.347
AlMo3,0.0
DyGaRh2,0.0
YBe2Ge,0.0
TbSnPt2,0.0
Ca2InPd2,0.0
YIn2Ni,0.0
Pr2Fe2Se2O3,0.0
U2Fe21B6,0.0
Li3Mn5Cr2O12,0.0
Ca2PAu,0.822
KPd2O3,0.403
GaGeAu,0.0
Mg6CoB,0.0
Y2AgIr,0.0
ScNb2B2Ru5,0.0
Li4TeO5,2.829
SrCrO2,0.0
TbZrSb,0.0
La2Ga7Co,0.0
K2HgS2,2.064
Fe10CoN8,0.0
TmRu3,0.0
RbMoF2,0.0
SmTiO3,0.0
ZnHSe2,0.0
MnGa,0.0
ErFeNi,0.0
Nb6CuSe8,0.0
SmGa2Rh2,0.0
BaV3O8,0.29
NdAl2Si2,0.0
TiNbTc2,0.0
CaPbO2,0.748
Li2YAl,0.0
SrGaTe2,0.0
CeSiGe,0.0
LiDy2Os,0.0
Bi2PbS4,1.137
CeNiSnH2,0.0
SnSbO4,0.0
Sr2MnMoO6,0.0
LiMg6B,0.0
CaZn2Ge2,0.0
MgCd2As2,0.002
La3Nd,0.0
BeGaPt2,0.0
Ni3S4,0.0
Ba5Ru2Cl2O9,0.421
LuThMg2,0.0
Rb2FeCuC6N6,0.0
NaCaTl2,0.0
Li2VSiCO7,0.15
ErGeIr,0.0
HfAlIr2,0.0
Y3H2,0.0
LiVH2OF5,0.006
Zn3Cu6As4S12,0.621
Re2N,0.0
Sr2Sb2O7,1.521
LiAuC2,1.561
PrZn5,0.0
AlAg2,0.0
NaCrF6,0.0
K2GaHgCl6,0.0
SmCo3B2,0.0
Tm4CrSe7,0.0
Sr2YTlFe2O7,0.0
Te6RhBr3,0.975
ReAsPt2,0.0
Er3Co,0.0
KNa2AsF6,3.098
TbInCu,0.0
CdCuF4,0.918
Ta2InC,0.0
Cr3RhN,0.0
HfTl3,0.0
Yb2InPd2,0.0
GaMoS2,0.0
InCo3SnS2,0.226
V2CdP2O9,0.0
KLa,0.0
Rb2AgSe,0.0
BeB11,0.0
SrGa2As2,0.311
SrNF2,1.719
Hf5Sn3,0.0
Tl3AsS4,1.421
K3Mn2F7,1.679
IrS31,0.225
NdAgPb,0.0
MgZnCu,0.0
ThI4,1.98
Li2NbO3,0.0
Sc2TlTc,0.0
U2PdS4,0.0
ThSiTe,0.0
CrAg2O4,1.15
Rb3AuF6,0.778
YHo3,0.0
LiBeOs,0.0
ScBe5,0.0
NdCuGe2,0.0
CaThP2O8,4.773
K2NaTaBr6,0.0
BeCrSi2,0.0
PrAl8Fe4,0.0
La5AsPb3,0.0
KHg2Bi,0.0
ThFe2Si2,0.0
LaCI,0.0
PrZrF7,6.233
YCuAs2,0.0
LiLa2Ru,0.0
YbB4O7,7.497
K4ZnO3,2.022
AcTlPd,0.0
Li2MnRh,0.0
CoSb2Br2O3,0.367
BaAlCo4O7,0.0
GaGeTe2,0.0
Ba2YSb3O8,0.0
Bi5Mo,0.0
Li8Bi2PdO10,0.839
SnSe2Cl8O2,2.535
Nb3Te4,0.0
BeZnGa,0.0
KVSO6,1.665
CsPr3,0.0
LiSmTl2,0.0
MgTe3,0.0
SrInF,0.0
MgNb2,0.0
TiFeCoSi,0.0
Ce3Sn,0.0
ThSi2Au2,0.0
