formula,target
FeBi25O39,2.8
Ca(BiO2)2,3.08
Ge3Bi3O10.5,3.3
Rb3Al3Ge7S20,3.1
AgBi(PS3)2,1.7
LaZnAsO,1.5
Ba4Sb3S8Cl,2.09
NaIn(TeO3)2,4.0
Ge0.05Te1Pb0.95,0.34
Rb3Cd(BO2)5,2.34
Cs2DyCu3Te4,1.38
CaF2,9.92
Rb2Sn3(SbS5)2,2.33
Si0.94Ge0.06,1.06
Lu2CrS4,1.75
CBr4,3.7
NaCeS3,2.15
CrO3,1.4
B2Mo(PbO2)6,2.9
PrB6,4.9
Sn0.17Te1Pb0.83,0.15
InSb2Se4Br,1.35
LiH3(SeO3)2,4.9
BH(PbO2)2,3.76
Ga3CuTe5,1.09
Eu(LuSe2)2,1.7
CdBr2,4.47
RbNa2Sb,1.0
Eu1.75Ag0.5Ge1S4,2.14
K6Yb3(PS4)5,2.6
Cs2NbCuSe4,2.19
CdIn8Te13,1.02
K2ReH9,5.71
Rb2AgPS4,2.6
Tl2Hg3S4,2.05
Bi1Sb0.15,0.02
Rb5Li6(BO2)11,6.53
BaZnSiSe4,2.71
CsLaHgSe3,2.46
Ba2B6H4O13,6.53
Ga1.1Cu0.9Se2.1,1.59
Tl2GeTe3,0.36
Ga0.01Te1Pb0.99,0.42
Ba1.88Ta15O32,0.13
Ga1.05Sb0.95Te0.15,0.68
BaCuSbS3,2.0
Ba2GdGaTe5,1.12
GaTc,1.42
CoPS,0.4
Zr0.67Ta1.33N3.03O0.12,1.71
GaAgO2,2.2
SrZnSO,3.1
Gd2ZrS5,1.88
LiGd5P2O13,3.73
KV4Ag11O16,2.0
UHg3(TeCl3)2,2.6
CrTe2,0.17
TiTe2,1.0
Pb3O4,2.12
CsEr9(Cd2Se9)2,2.09
LiB9PbO15,4.75
Cd0.5Hg0.5Se1,0.8
K2PAuS4,2.63
Cs3Bi2I9,1.8
GaHSeO4,5.51
BaAl4Se7,3.4
Ba2GdInTe5,1.36
Sn0.2Te1Pb0.8,0.08
Nd4(GeS4)3,2.62
LaCuTeO,2.31
BiSeI,1.28
K2SmP2S7,2.59
Te0.8Se0.2,0.4
RbCu(SbS2)2,1.6
BiBr3,2.66
Ba3Bi0.5B1.5S6,2.43
FeAgSe2,0.23
Ag2PdO2,0.18
Ba(InS2)2,3.06
Ga1Sb0.95As0.05,1.28
Ba4Ga4GeSe12,2.18
La4InSbS9,2.07
Ga1.01Sb0.99Te0.03,0.68
Bi0.002Te0.003Pb0.999Se0.999,0.79
EuCu2SnS4,1.85
KInGeS4,3.1
CsH3(SeO3)2,4.77
FeBi(SeO3)3,2.54
ThSeO,1.65
SiSb,1.9
In5CuS8,1.34
Tl4CdI6,2.8
K3Ta2AsS11,2.21
BiPO4,3.85
La3Ga1Ge0.5S7,2.54
KSb,0.9
In0.2Ga0.8As0.2P0.8,2.15
KInSe2,2.68
Zn0.2Hg0.8Te1,0.07
NdTe2,0.48
Sn0.15Pb0.85Se1,0.13
SiSe2,1.72
Si0.001Ge0.999,0.65
Rb2GeB4O9,5.54
LiSm3SiS7,2.83
LiMgBi,0.4
V2Zn3TeO10,2.96
Pr4Te7,0.46
Ga1.005Sb0.995Te0.015,0.68
Ba23Ga8(SbS19)2,2.84
TlAsSe2,1.35
Ge0.3Te1Pb0.7,0.48
K4Ge(PSe3)4,2.0
Cd0.03In0.97Te0.03As0.97,0.71
InPS4,3.12
Li2Ga2GeS6,3.65
Ca10Ge16(B2O17)3,5.47
K3Th2Cu3S7,2.49
BiSeO3F,3.83
In0.5Ga0.5As1,0.75
TlInGeS4,2.3
Ba3In2(PO4)4,3.87
LiEuH3,1.5
MnTe9,2.0
K2Ge3(BO5)2,5.38
Ta7Cu3O19,2.47
LiZn2GaO4,4.0
In0.005Te1Pb0.995,0.43
Eu3Se4,0.58
Cu0.96Bi2Se3I1,0.68
TlS2,1.8
Lu(InS2)3,1.27
Li2In2GeSe6,2.3
Mn(SbSe2)2,0.31
Ga1.5Cu0.5S2.5,2.43
Ba3Ta5NO14,2.8
Ba4Ga4SnSe12,2.16
RbAg2SbS4,2.3
Cd2InCuTe4,0.85
Rb4Ag9(SbS3)4,2.0
Zn0.99Ga0.01As0.01Se0.99,2.59
K4Ce3Sn3S14,2.46
Ba2YInTe5,1.36
La4Fe(SbS5)2,1.0
AgAsSe2,1.4
Cu3Bi6S10I,0.72
K10Zn4Ge4S17,3.34
PrTlSe2,1.18
Gd2Se3,2.2
Na4Al4Si19,0.64
LiF,11.7
LaB6,4.1
Ge0.39Te1Pb0.61,0.56
TlPSe2,0.5
Cs2Ba3(P2O7)2,6.31
La10Se14O,2.04
Ba2Zn0.2B2S5.2,3.54
Sn2SbS2I3,1.5
GaAgTe2,1.1
Ba3Sn0.87Bi2.13Se8,0.79
Zn0.01Ga0.99P0.99Se0.01,2.24
Ba2Cd(BO2)6,4.59
TcSe2,0.88
SbTeOs,0.05
K2Hg3Se1.31S2.69,2.28
In1Ga1Cu1S3.5,1.84
Na7(CoO3)2,0.5
Li2B4O7,7.3
Nb6VSb3O25,3.2
Rb3Ta2AsS11,2.21
K5In3P6Se19,2.2
Na3MoClO4,4.69
Cd0.204Hg0.796Te1,0.06
NaInSnS4,2.4
Li0.33Ag1Sn0.67O2,2.7
Ce4(GeS4)3,2.3
Cs3Sb,1.6
Li2SiHgS4,2.68
Zn0.01Ga0.99P0.99S0.01,2.25
Ba3ThSe7,1.96
K2NbCuS4,2.82
Te0.5Pb1Se0.5,0.29
Li9Ga13(Te7O22)3,4.45
Fe2O3,2.2
K2BaNb2S11,1.77
RbCuSnSe3,1.04
Eu(DySe2)2,1.8
In3CuS5,1.2
Cs2Cd2Bi2S5,1.7
Rb2Cu2SnS4,2.08
Nb2AgPS10,1.78
Hg3Bi2(SCl4)2,3.26
K2In3CuSe6,1.68
Cd0.8In2.1Ag0.1Te4,0.29
LaSb,0.8
BiSCl,1.89
Rb2Te,4.5
CsRb(PSe4)2,2.41
HfS2,2.9
Ba3BSbSe6,1.89
Rb3Zn(BO2)5,2.66
CrSb2,0.14
LaF3,6.6
SrIn2(GeIr)4,0.25
Ga1Sb0.01As0.99,0.7
Cu4Sn7S16,0.8
Ba2TaInO6,4.17
Ni(CN)2,2.0
UP2S9,1.41
Ge2Sb2Te5,0.5
Eu(HoSe2)2,1.8
GdScS3,2.1
EuN,1.25
Cs2Hg6S7,1.63
CsInTe3O8,3.9
Cu0.5Ge1Pb1.75S4,1.48
AlAgSe2,2.55
Cs3As,0.6
Ga1Sb0.35As0.65,0.68
Zn5.5Ga1Sn0.5O8,2.99
SrCrO4,2.45
K2Zn(SnSe3)2,1.71
Ba2InAgS4,2.32
Bi2Te2.4Se0.6,0.25
Bi2Mo2Se2O13,3.15
Y3GaS6,2.88
RbCuSnS3,1.44
BiSI,1.56
CsNa2Sb,0.8
Ca3Ti2(SiO4)3,1.65
Sn0.05Pb0.95Se1,0.12
SbOsS,1.2
V3Cd4(TeO5)3,2.66
ThTeO,1.45
Li3GaTe4O11,3.85
Ga1.95Cu0.05Se2.95,1.96
Zn0.25Ga0.75As0.75Se0.25,1.51
Ba6Ga2SnSe11,1.99
PrLuSe3,1.56
Cd0.01In0.99Te0.01As0.99,0.76
Ba2CeInTe5,1.35
KBr,7.6
InAgO2,4.2
Dy4GaSbS9,2.58
Gd(CuTe)3,0.52
Sn2WO5,2.6
In0.1Ga0.9As0.1P0.9,2.25
RbBa2(PO3)5,7.6
In0.3Ga0.7As0.7P0.3,1.67
Rb2Cd(PSe3)2,2.58
Ga2HgSe4,1.95
CsSbS2,2.8
NiTe,0.23
UP2S7,1.41
ScN,2.6
K2Dy2Ti3O10,3.38
BaAgSbS3,2.2
CdAg2(PS3)2,2.49
SnS2,2.43
Zn0.75Hg0.25Se1,1.4
BaLa2In2Se7,1.66
Ba3B1.5Sb0.5S6,3.01
BiBPbO4,3.2
EuSb4Te7,0.54
Cs3Li4(BO2)7,6.53
Ga1.9Cu0.1S2.9,2.6
YCd4B3O10,3.78
H7Se2NO6,4.81
InBi2S4Br,1.5
Bi2Te2.97Se0.03,0.15
ZnB12(H5O12)2,4.6
Ce2S3,1.12
NaBiSe2,0.28
CsInHgS3,2.3
CrB2(PbO2)6,1.8
Cd0.1Ga0.9Sb0.9Te0.1,0.78
ScTa2NO5,2.67
RbCd4Ga5Te12,1.64
Rb2Cu2Sb2S5,1.6
NaF,10.5
Pb2SeN2O9,3.76
In0.7Ga0.3As0.3P0.7,1.58
Gd2Mn4S7,1.44
PRuS,1.4
Sn0.28Te0.28Pb0.72Se0.72,0.12
Cd1Se0.35S0.65,2.13
Gd2S3,2.55
K2Sb8Se3,1.31
FeP4,0.32
In1Sb0.8As0.2,0.21
CoSb3,0.49
Cd0.7Hg0.3Se1,0.55
Na4Eu(GeS3)2,2.15
NdCuTeO,2.26
Mn0.1Te1Pb0.9,0.49
Ca2SnS4,2.32
Cs4BiAs3Se7,1.02
Ba3InS4Cl,3.42
CsDy9(Cd2Se9)2,1.99
Dy(InS2)3,1.22
Tl0.001Te1Pb0.999,0.3
Ga1As0.1P0.9,1.22
Ge0.4Te1Pb0.6,0.51
Bi3BTeO9,2.6
PdO,0.8
PbN6,2.98
BaS,3.88
Zn0.9Ga0.1P0.1S0.9,2.8
K3Cr2(PS4)3,1.35
Lu2O3,5.5
Cd1Se0.99S0.01,1.68
LiSbS2,1.36
CdCu2GeS4,2.05
In0.001Te1Pb0.999,0.3
Ga1.8Cu0.2S2.8,2.65
Rb4Ti3S14,1.59
K6CdTe4,2.51
SbTeRh,0.5
Sb2PbSe4,1.8
K2Cd3Te4,2.26
Al0.4In0.6P1,2.12
Cs5P5Se12,2.17
Si0.08Ge0.92,0.72
Zn0.4Hg0.6Se1,0.42
Cs2Cu(PS3)3,2.4
TlInTe2,0.62
Sb2Os,0.2
Bi2SeI2O11,3.7
YbSb,1.0
CsInSe2,2.81
Sn0.06Pb0.94Se1,0.14
In2FeSe4,1.15
RbBi3TeSe4,0.8
ZnSnO3,3.9
Pb1Se0.01S0.99,0.37
In2Hg6(P2Cl3)3,3.13
NaBiS2,0.38
Tl2InGaTe4,0.88
CsCd4In5Se12,1.62
ZrHg4(PCl3)2,3.22
Ba4B11O20F,7.1
Ga2S3,2.8
Ba3MgTa2O9,4.28
ScTiNbO6,3.58
Ga1.99Cu0.01Se2.99,1.99
DyPO4,6.38
Eu3Sb4Se9,1.08
Al0.99In0.01P1,2.4
Cs5Bi(PSe3)4,1.85
Cd0.28Hg0.72Te1,0.21
LaGaS3,2.5
Li2In2GeS6,3.45
Ga1.65Cu0.35Se2.65,1.81
Si3N4,5.1
Si0.999Ge0.001,1.09
Zr3O,0.2
NaNb2PS10,1.72
Li2Mo2Se2O11,3.3
Ag8GeS6,1.18
CsGaS3,3.0
TlHg6S4Br5,3.03
CsBi2,0.55
YSbPd,0.27
Si0.226Ge0.774,1.5
Eu(BiSe2)2,1.02
LiSbSe2,0.68
Ga1.8Cu0.2Se2.8,1.86
PPdS,1.38
K2VAgS4,1.85
Tl2TeBr6,2.06
ZrS2,2.75
Sn0.03Pb0.97Se1,0.21
Ga4SnS7,3.1
Zn0.85Hg0.15Se1,1.8
In0.6Ga0.4As0.6P0.4,1.25
SrS,4.76
Na2Si2Hg3S8,2.86
Rb2Cd3Te4,2.3
Pr10Se14O,1.89
Na2Nb4Se4O19,3.56
Sr4Ga8Ge15,0.05
Ga2CuSe4,0.63
K6Ta1.03Nb2.97S25,2.01
SnSe2,1.62
Li3PS4,3.68
CdHg6(As2Br3)2,1.89
Gd6Ge2.5S14,2.2
Er2Te3,0.9
Ge0.2Pb0.8Se1,0.35
RuSe2,1.0
NdF3,6.15
RbGeB3O7,5.58
ScAgO2,3.8
Ga1.85Cu0.15Se2.85,1.92
KCd4Ga5Se12,2.16
Ba5(GaSe4)2,2.51
NaLaS3,2.61
Li0.5Ge1Pb1.75S4,1.95
HgCl2,4.45
NaIn3Se5,2.17
CuBiSeO,0.82
Li4.5Fe0.5Te1O6,3.25
Ba3Sb2S7,2.4
Cd3P2,0.5
Ba2SmInTe5,1.36
Y4US5O3,1.95
Cd0.04In0.96Te0.04As0.96,0.69
Cs2ZnGe3Te8,1.07
KTaO3,3.5
Cd2InCuTe3,0.7
NaInS2,1.9
Cd0.3Hg0.7Se1,1.1
CuPS3,2.2
SmB(SbO4)2,3.54
In0.04Te1Pb0.96,0.37
Ti6H2O13,3.4
Ba5(Ga2Se5)2,2.2
Rb2Cd3S4,2.92
K2Se,1.8
TiNiSb,0.42
AgO,1.57
CdCu2SnSe4,0.96
Ga2HgS4,2.79
In5Se6,0.14
Al0.8Ga0.2P1,2.43
Si0.2Ge0.8,0.86
BiSe,0.4
Cs2SiB4O9,6.53
Tl2Hg3Se4,1.57
Y2S3,2.9
K2VCuS4,1.82
In2B(PO4)3,5.39
ZrC,0.6
Fe4H15(IO8)3,2.3
BaLa2Te5O14,3.81
Al0.35Ga0.65As1,2.0
TlCr5Se3S5,0.89
CuBiPbSe3,0.07
In2Bi3Se7I,1.38
Nd2HfS5,0.7
Eu(GaTe2)2,1.7
Eu3Sb4S9,1.2
LaSi2,0.19
In1Sb0.9As0.1,0.27
POsS,1.4
Ba2B6O11,5.17
Co2Te3O8,3.6
Cs3Sb2Br9,2.3
Ba2DyGaSe5,2.35
Ba6Sn6Se13,1.52
RbTa3(TeO6)2,3.88
La2TiCoO6,1.02
Gd(CuSe)3,0.14
K2La2Sb2S9,2.2
Bi1.6Sb0.4Te3,0.16
SmSe,0.46
