formula,target
In4O10Sr4,2.23332
Bi4Na12O12,4.062077
Cs8S16W4,2.949761
Ca4O12Pb4,1.582336
Ga24Se48,0.944493
C2Si2,3.199565
Co4Li12Na8O16,3.213345
Cs4Se6Sn2,2.655796
H4Mn4O20Pb4V4,2.825804
Ag3C6Fe1N6,2.263035
Cl2Fe2Li2Mo2O8,2.27972
Cl24Rb6Re6,1.639503
Cr4Cu1In1Se8,0.558187
As4Rb12Se16,2.133379
I12O4W4,0.777327
Mo4Na16O20,4.001768
Cl20Na4Sn8,3.865097
Al8Ca8O36Sn8,4.555531
Ca4O12V4,1.201251
Mo20O32Sn4,0.447406
As8Ca2Na4O24,4.447134
Ca1O24P6Sn4,5.452784
Cu4Pt8S16,0.8918340000000002
Mg1O6Pb2W1,3.363106
Br6Cu4Rb2,3.202719
Bi8Li8O24,1.180852
Mo4O28Te8,3.672854
Ca16Ge8N16,0.021761
C8N8Se8,3.291325
Ba4Ca4Si4,0.7295200000000004
I8Pb4,2.456853
Fe2Na4O8,2.9151100000000003
Ag4O8Se2,1.84802
As8Co8Se8,1.016387
Ba1Mg2Sb2,1.4064659999999995
Mg4O16Sb8,3.196397
Ge2Li4Mo6O16,1.827653
Br16K4Tl4,2.626213
Cu4O16Te6,3.1819070000000003
K12Mn2Te8,2.33925
Co2F6Na2,4.812643
La2Na2O8Ti2,3.822525
Cs2Se6Y2Zn2,3.102255
H8N2O16V6,2.997811
Au4I4,1.33036
K4Mn2P4S12,3.244769
Cu4Li4O12Te2,3.329184
O24Tl16,1.408947
B1C3H12N1,7.61386
Bi8Cr8O24,2.778594
Cr2Cu5O18P4,1.958184
As8Ga4K8Li4,1.397822
Ba1Ce1O3,4.008526
Ga8K8Te16,2.013284
Cs4Cu1O7Si2,3.412567
Ag4S16Ta4Tl8,2.736992
Ca4Sn4Sr4,0.635773
As2K2Li4,1.350096
C12Cu4F12O12,4.492926
Mn4Te8,0.766549
Ba9S24Ta6,1.2661439999999995
Cs2F10K4Pd2,4.503659
Hg2O6V2,2.824171
Ba2Mo4O18Te2,3.697778
P8Pd8Se8,1.894144
Cr1F6K1,2.626672
Cu6Se4Tl2,1.006474
B2Cu2S4,2.750642
Os4Sb4Te4,1.462269
Bi4I4,1.201153
Br8O8Pb12,3.264473
Be16Cl32,7.891557
Ba6Cl4Cu4O8,2.788271
Ag1Li2Sb1,0.8709910000000001
Cu4I4P16S12,2.727227
As2Cu2F14,4.765879
Cl6Rb2Ti1,3.345185
S4Tl3V1,2.700993
Ru4Sb4Se4,1.4970620000000006
Cl2Cr1H12I1N4,3.61961
Cu4F24Ga4K4,4.757011
Cl4V2,4.0707830000000005
Ca4O12Ru4,0.575651
Cs2S6Sn2,2.660702
B6S12Tl6,2.476916
As8Pb4S16,1.0578989999999997
Al4Mn2S8,3.148453
In2Li2Mo4O16,3.876347
Cd1Cl2O2Pb2,3.454
Mn4N8Si4,3.647907
Ba3Br2In2O5,2.583724
Bi4Cs12Se12,2.774554
Ag1C2K1,3.371901
Ag12S12Sb4,2.233299
Cs4Mo4O24P4,3.885842
Hg12I8S8,2.240367
Cs4Te6,1.041492
C2F12H12N6P2,6.900018
In12Se18,1.185861
Ag2Bi2Ca2,0.236947
H8O22P4Ti4,3.975522
F4O22Si6Y8,6.788829
Ba4S12V4,0.6152669999999998
Br20Nb4,2.363096
Ge1Hg2Se4,1.090014
Au2I4K10O4,3.140855
Ge2Rb2S10Ta2,1.650287
Mn1Sn1Te4Tl2,0.814597
Ag4Bi4O32W8,3.797539
B16W4Y4,0.4578420000000003
Pb2Se6Tl8,0.290606
Hg1In2Te4,1.117463
P16Zn24,1.0704625
F16Mn4Rb4,3.441296
Cr4Cu3O24P6,2.956832
O36S12,7.097554499999999
I8O8Pb12,2.970735
O18Te4V4,3.188982
Br4Hg12I4Te8,2.285912
Ba4Se8Si2,3.160398
Al1As2Li3Mo2O14,4.00795
N24Si18,4.442479
Cu4O20Ti4Zr4,3.444223
Cu2Fe2O4,1.766352
Br1Ca2H3,2.5074070000000006
Ge2Te8Zr2,0.892198
Cl2Cs16Ga22,1.28218
Mg2Mn4O8,2.768203
Ba6O18Tc6,0.874243
Ga4Os2,1.285421
Br32Tc8,2.4693
Cd2H8Na4O20Se4,4.764146
Ba4Cl4O12V4,3.481099
Ag2Au2Ba8O12,2.980427
Ba4O18V6,2.979878
Cl4Cs4N4O12Pb2,3.842528
Mn8Na8O12,2.144316
Cd6Sb6Tl4,0.382333
C4Cl4N4O8S8,3.808706
Bi4O4S2,1.468964
I8O2Te18Ti8,1.16085
C1Cs2I18Zr7,0.416276
Ag4Ga4O8,1.653232
Ba6Cr4S12,1.7123280000000003
Bi4O24Pb8V4,3.099857
H2Si2,2.797096
Ba2Fe8O14,3.239828
Ba4Cu2O12Te2,2.736893
Cd1Cs1N3O6,4.161466
K4Ni6S8,2.169986
Cu1S2Sc1,1.966757
Ag4Mo2O24Te8,2.915628
Ba7F8In2Se6,2.046032
Cs4I16In4,3.017226
H8O16P4Rb2Zn1,6.949019
Br4Hg8N4,1.844673
Ge8In4Li4Sr8,0.03817
C6Fe1H12N8O8,2.580876
Fe2Na4Ni4O24P6,2.509166
Ba4C8,3.266677
Hg4O6Te2,2.595047
Al4Fe6Si6,1.011507
C4La4O4,4.311566000000001
Cu2Ga2O6S2Sr4,1.844906
Ag16Ge2Se12,0.6717209999999998
As4Co4O16Sr2,3.617001
B4Na12O12,4.776948
Cl2F2O14Pb4Se4Ti2,3.262496
H4I4O4Pb4,3.646994
F8Mn12O16Si4,4.11944
Mg4O20Te8,3.257887
N4Na8O4W2,3.335254
Au2K6P4Se16,2.037549
Cl8Ga2Hg2,2.152971
H4Mn4O8,1.628888
