formula,target
K3H5Pt,3.086
NaGe2N3,2.479
H12C10O3,3.643
AlIn2N3,1.087
RbNaH2,2.578
NaO3,0.477
ZrTlCdF7,5.128
Li2Co2SiO6,1.254
Li2MnPO4F,1.82
YAlGeO5,3.96
SrLi4N2,1.171
K2AgAsBr6,0.672
K2YAgF6,2.446
TbErO3,4.774
Na2ScInSi4O12,4.379
NdLuSe3,0.554
K6Ge2O7,3.339
YbCu2GeS4,1.222
ZrGe7,0.097
HoTlS2,1.544
Rb2ScTlI6,2.319
Pr4NiS7,0.479
MgVAs,0.019
Ni3B2O6,0.18
LiMgVO4,3.2175
CoH12Br2O6,0.369
Ba3MgSb2O9,2.688
AgPS2,0.012
RbCrCl3,0.057
Rb2AgSbS4,1.351
Li2MgCdP2,1.425
LaCO,3.03
NaCuSe,0.234
MnZn3S4,0.296
H5NO,4.8195
TlBiPbS3,0.245
CaH12Br2O6,4.185
Er2Se3O12,2.375
Dy2Zr2O7,2.8715
MgVSF5,0.049
DyTl2InS4,1.355
CaNiF6,1.425
AlVO4,2.96
Ba2SrB18,0.052
NaPO2,1.022
AlTlBr4,4.043
Sr2HgPb,0.167
K2RbNdBr6,3.783
Nd3SmGa4O12,3.621
LiVCrP4O14,0.132
Lu6UO12,1.956
Rb4MnAs2S8,0.479
LiCo3OF5,0.0355
PdSO4,1.125
MnP2O6,1.948
BiSb3F20,1.905
GaFeO3,0.032
SiGeO4,3.199
K2LiAuF6,0.404
KPd2F5,0.344
Er4CdS7,1.196
Ti2MnIn,0.045
K2ErAgCl6,3.406
ZrS2,0.911
H3CO3,3.735
Y4Zr3O12,4.176
VSb3P4O16,0.522
Rb2H4Pt,3.299
NaScTl2F6,4.914
Sr3CaMn2O8,0.025
TiMn2O4,0.0255
Zn3TeP2Pb3O14,3.398
NdIO,3.679
TaTiAlO6,1.944
Mg2C3,1.741
H12C17S,1.985
HfS3,1.135
CdGeBi2O6,1.928
SmPaO4,2.691
Sr4LiB3N6,2.302
KYBe2,0.174
Li6PS5Cl,2.163
Na2LiAuF6,0.404
NdAsSe,0.173
Ce2Ta2O9,1.455
Li2SnGeS4,1.938
K2NaNdCl6,4.845
Se2O,0.881
LiCd2Ni,0.016
MgGeO2,1.435
KLiICl,4.266
NaY3SiS7,2.206
Sr3Al2As4,1.25
K2As2Pd,0.677
Li2SnO3,3.332
CaAl2Si2O8,4.803
K3B12H12I,4.942
HfTlCuS3,0.854
ErH2ClO2,4.683
CoHgC4Se4N4,0.835
Tl3AsS3,1.082
Yb4Mg4Fe3H22,1.391
YbC2,1.142
TaHO3,2.814
BeH2O2,5.773333333333333
NaV3F7,0.46
CoH4Br2O2,0.184
K2GaAgCl6,0.751
CaZn3Se4,1.372
K3YB2O6,3.36
Sr2YSbO6,3.96
Ba2SmUO6,0.918
NaAg3O2,0.792
CoCl2O8,0.446
KSiPCO7,5.992
Ti5Pb5O14,0.144
RbTmBeF6,7.662
NaB3H4O7,5.615
K6Pb2O5,2.259
Li2V4CuNiO12,0.494
ZrZnCu2Se4,0.849
MgZnS2,2.548
Rb2YTlF6,4.688
Sr5P3ClO12,5.505
KNa2IrF6,1.488
AlBiBr6,2.579
NbSeI3,0.589
Mg2Sn2O5,1.211
Li2TiMn2O6,0.925
Ca4Tl2CO9,1.33
KAuI4O12,2.213
InSn2I5,1.485
Rb2PrAgI6,2.62
Sr2NCl,1.923
K2SnHgTe4,0.603
Ge2Bi2Te5,0.61
NaPrC2O6,4.737
RbSeBr3,1.605
MnVBiO5,0.695
HCSN,1.168
K2La2Ti3O10,2.035
S3N2O2,1.498
TlCuHSO5,0.491
NaGdTi2O6,2.355
LiYO2,4.505
Nd2Be2SiO7,5.157
Li4CrP2O8,2.07
Tl2TeBr6,2.091
Rb2TaCuS4,2.398
PrCuSe2,0.799
Ca4Al2H22CO20,4.645
BaMn2O8,1.7403333333333333
K2NaAlH6,2.676
CdGe2O5,1.655
AlZn2SbH12O12,2.455
SrSmScO4,3.791
TiTl2Cl6,1.954
TbNaSe2,1.862
Y2Pb2O7,1.102
InCuGeS4,1.038
Yb2PbS4,1.445
Na4CuAs2O8,0.8200000000000001
CoH4Cl2O2,0.158
RbYTe2,1.381
Li2BeF4,7.862
CdCu2TeS4,0.447
RbLiZnS2,2.626
Ba2I2O,2.875
YV2BiO8,2.645
