formula,target
Al4C12H44O4Si4,4.96
Au2Br8K2O4,0.3914999999999999
Co2Li6O10Ru2,0.1407000000000002
H16K8Zn4,4.118
B20Nb10O60Rb10,3.3773
Cu2In2Mo4O16,0.5448000000000004
Li24Nb8S32,2.149
Ca2Cr2O8,2.3678
Ag2Ce2P4Se12,0.1547999999999998
Li2O8Ti1V3,0.6088
Cu1I6K2Nd1,1.8245
C14Cs6Cu4N14S14Sr2,2.8882000000000003
H12K8O32P4S4,5.3794
Ca2H28I20O14,0.6776000000000001
Cd4Co4O20V4,0.5346
F8Li2V2,2.0563
Fe2K6O6,1.9437
K15Nd7O96P24Zr9,4.2042
C8K4N8Zn2,6.050800000000001
Fe1O8V3,0.3901999999999996
O24W8,1.6209999999999998
Cd1Fe1Mg14O16,2.2145
Ag1As2La1Zn1,0.2450000000000001
Mo2S2Se4W1,0.7075
Cl12K4Pb2,1.4363
Br4Ce4O34Te14,1.1031
B4Rb4Se14,1.7001
Cd6H6O18P6,3.4162
C4Cu4O40Pb12Te4,0.0331000000000001
H8Mo2O10,2.3239
K20P12S48Th4,1.9602
Na8O36P8U4,2.1752
B1K1Mg30O31,2.268700000000001
Be2Ga2La6S14,1.1343999999999994
Ga1Mg149,0.4779
Mg12Mo8O48Si12,3.297999999999999
Ba12Cl4Ga4S16,3.1682999999999995
Ca7H4Mn1Na4O36Si12,4.117800000000001
Mo2Te6W1,0.5741
Cs16I24Re24Se32,2.0776
Br20Cs12Cu8,2.3785
Mg30Ni1O32Zn1,4.2665
F6Fe3Li6O24P6V3,1.7939
Al4O12Tb4,5.598200000000001
O15Pb1V6,0.2450000000000001
Cu2F12Pt2,0.0724
Ce2N4Sr2,0.8384
F18K2Te4,4.5077
Cu1K6O8Si2,0.5072000000000001
Co4Na12O12,1.7856000000000003
Al10S42Y18,2.4376
Mg4Nb8O24,3.4118000000000004
Bi75Co3O120,0.4478
Cl20Pb4Rb12,4.2828
Li6O58P16V6,0.8773000000000001
K2O8Rb1Tm1V2,3.3997
Cr4Mn4O16,1.191
H4O12V4,0.0348
Al12O48P12,5.674
Li4Mn12O24,0.3361
Cu8Li4O16P4,0.5156000000000001
F24H16O8Sr4Ti4,3.9338
Co4Li8Mn2O14,0.8565999999999998
Al8Sb24Sr20,0.7885999999999997
F16K4O4V4,3.6597
O8Ta2Y2,4.0314
Al4Ca6F4O26Si6Ti2,3.0993
Os4Tb12,0.0504000000000002
Al1I6In1Rb2,0.8989000000000003
Ca4Mn2O12Ta2,0.4552
Cl32O12P8Ti4,2.7257
La12Li4Mn4O28,2.2223999999999995
Co1Li4Mn3O8,0.6772999999999998
F6Li2O4V4,1.7317000000000002
Hf1Se4Te1,0.963
O6Ti2V2,0.4925000000000006
Mg4Mn8O16,1.1923999999999997
C2Cu2O6,0.0398
O8Sm2Ta2,3.9732
Ag2Au2S4,0.2129999999999996
O10P2V2,1.8921
Al4O15Sr6Y2,3.9889
Cs2Hg2Nd2Se6,1.3561000000000003
Ba2Ge6O18Sn2,2.7734
H8Mg2Rb4,3.2815
Mg1O6Pb2Te1,2.2616
K4P8Pr4Se24,2.0026
B10Cs4Li6O20,4.5348
Ba1Fe1Mg30O32,2.5107
Cl12F8Sb4,1.8283
Ba12S20Si4,2.8127
Ca1Mg14O16Sr1,3.3379000000000003
C4Ca4N16Sr12,1.4753000000000005
Cr8K6O32P2,2.7012
H28Na6O30Ru1Te2,0.6704
Mn2O14Sb2Tb4,0.2618
Cs2H2O2,3.4329
As2Cu5O10,0.0748999999999999
Br8Hg8Pb4S8,2.2465
Al3O48Ta1Ti9Zn23,1.6732
F4Na8Ni2O14P4,4.2522
Ca4Nb4O16Sn2,2.2318
Br4Ca2H16O24,0.0121999999999999
C12Gd2H12K6O30,2.9734000000000003
Fe4Li4O16Si4,1.8731
Br56Mo24Pb4,2.3552
H20I4O24,1.6184
K1O2Pr1,3.6626
Cu4La4S8,1.2324000000000002
Al4Cs8O40P12,4.9085
Co2Nb4O12,1.9055
O8Te4,2.978
Cl2Lu2O6Ti2,3.0748000000000006
F6Na14O24S6Sn2,4.990600000000001
Co4Li2O20P6,3.0638
Lu2Se4Yb1,1.1306999999999998
As4K4Mo16O60,2.8924
Mg1Nb2O12Pb4Ti1,2.479
Li2Ni2O8V2,3.004
F18Li2Mn4,2.2679
Au2F8Li2,2.0738
C38H112N16O30S6,3.9045
O3Rb6,0.1921
B24H72N16Rb4,4.3023
Cs4H12N4P8,1.9813
Cl8Hg4,3.5137
Co2Li2O8P2,2.9397
Al2Fe2Li2O6,2.244
Li9Mn15O36Ti6,0.5962000000000001
Co3Li4Ni2O16Ti3,0.7469000000000001
Co4Li4Nb4O16,2.2355
F12I4O4,3.6275
Cr8O36P8,0.0203999999999999
Cl28Mo4O4S4,1.8305
Li6Mn6O32P8,0.6397999999999999
F8H40N16,5.4604
Br12Nb4O4,1.9611
O24V1Zr11,1.7597
C12Cl12Cu12H24N24,2.265000000000001
As16Ga8K16,1.0115000000000005
Cu4Dy1In1,0.0439999999999995
Cl14Mo2O2Se2,2.4334
O10Se2U2,1.7329
Mg2P2Zn1,0.9822000000000006
Al6Ca4O16S1,4.2322
Cu6Nb1S8Ta1,1.7475000000000005
F1Nd1O1,5.2617
B12Ce8Li12O36,0.0607999999999995
Ca3Hf4O12Sr1,4.434799999999999
Nb4O16V2Zn4,0.9223
Cr4Li4O16P4,2.669
C2K2Mg1O6,4.0486
O6Pb2Sb1Y1,2.2945
Ba3Cl4F4Sr1,5.3488
Bi24Br10O31,1.4649000000000003
Re4S4Se4,1.3138999999999998
Cr5Cs1S8,0.3670999999999997
K8N16O32Pd4,2.0739
F16Li4Mn4,0.6541
Fe4Li4Mn2O24P6,1.5432
K8Na4O36Sb12,1.8960000000000004
Ca8Cl12O2,5.2239
Gd3O16P4Tb1,3.2892
As8Na8Sr4Ti2,1.2117
Ge2Hg3K2S8,1.5410999999999997
Fe1S7Y4,0.0610999999999997
Li4O28P8V4,2.0199000000000003
Ba2O6Ta1Tl1,2.2369000000000003
O28P8V4,1.3225000000000002
Cl8Te16,0.5734999999999997
Br4K2Pt1,1.4677000000000002
Br16Cs8Hg4,2.4657
Co1Mg30O32Zn1,2.566
Ba3Mn2O8,1.5797
O16P4Pb6,3.5298000000000003
Cr1Mg14Na1O16,1.5217
B4Ba6O12,3.1069
C8Cu2H28K4N12O16,0.9624
Cs2La2O16W4,3.6108
Li1Mg14Mn1O16,0.3582000000000001
Ca4Fe3H22Mg4,1.4456000000000002
Cl12Ta2Te4,1.1619
As4Cl16H4O16Pb16,3.1812
Cs4I12,1.8986
Ag2In2P4S12,1.1379
Cd2Cs2Tb2Te6,1.5451
F20H12Li8O6Sb4,4.648000000000001
Bi24Cr2Mo8O68Sr2,2.5918999999999994
H4Ni2O10Se2,2.0722
O12Si6,5.4895
Mn2Ni3O24P6W1,0.0218
Mn4O16Sb8,1.6342
Cr1F2O8P2V1,0.9555
Pb2Se8Tl4Zr2,1.0211
Se38Sm20,0.2701000000000002
Cu4K8P12S36,1.9435
Li6Mn2O24P6V2,0.3848000000000002
Ge8O28Sn8,1.7482000000000002
F14Ni2Rb6,0.8116
Cu12Sb4Se12,0.4860999999999995
Co5Li9Mn2O16,0.0575000000000001
Cs2F12Ga2Ni2,4.2448
F2La2S2,1.4811999999999994
Li2Nd2O8Ti2,2.2825
Ba2Ca3Mg2O16Si4Sr1,4.8925
I2O12Rb2Sn2,2.1505
B18Ba18O54Y6,3.8153
