formula,target
ZrGeS,0.0
BeAl3,0.0
UNiSb2,0.0
CuPS3,1.143
LiCu2O4,0.0
ScGaPt2,0.0
BiF,0.0
YNi2O4,0.0
LaYZn2,0.0
NaPrSe2,1.78
BiBO4,0.0
K2SmCuCl6,2.292
CuAsPbO4,1.973
NaAsOs2,0.0
SrLi2Mg2,0.0
NaUBO5,2.125
La3Cd,0.0
Ca6In2NF,0.0
Ca2CuB2H12O12,0.714
NaYSiO4,4.511
NiB2W2,0.0
Ta2FeO6,0.057
Rb2Te2Pt,0.966
Nd3Si2ClO8,5.317
K2NaNiF6,0.0
H6C10S3,1.391
La3Ga5SnO14,3.327
CaBeTl2,0.0
CeLuAl4,0.0
YbSb12Os4,0.0
InGaIr,0.0
Ba3CaIr2O9,0.0
LuAlAg2,0.0
Na2SrAl4Si4O16,4.943
VMo2As,0.0
Mg5Ag,0.0
ZnCr4O6,0.0
Sr3ZnRhO6,0.0
CeGePd2,0.0
Sr2Ir,0.0
ZrBi2,0.0
Pr2NiO4,0.0
DyNi,0.0
Mn3SbN,0.0
Li3Co2Cu3O10,0.0
Ti2CuNi,0.0
Ho2InAg,0.0
Li2MnFeP2O8,0.715
AsIrW2,0.0
LuScHg2,0.0
Li4Ti3V3Te2O16,0.017
Ba4TaZn,0.0
LaPu7,0.0
Ba2TlTe,0.0
Be2FeRu,0.0
LuInCo4,0.0
CdIr3,0.0
Lu2SO2,3.223
Ce2Sb,0.0
Ti2IrOs,0.0
ScIr3C,0.0
GaBi,0.0
CrCo2As,0.0
Sc2InAg,0.0
TaAgO3,1.8453333333333333
YbInCu4,0.0
Sr3Ti3N5,0.0
Na2AgAsF6,1.916
Ca2HgTe2F2,0.727
Pr3Be,0.0
PmAlAu2,0.0
Cr2ReMo,0.0
CaAl3,0.0
Hg3Te2I2,1.281
YCuS2,1.7353333333333332
Zn2Cr3O8,0.0
Hg2IBr3,1.437
LiCa2FeN2,0.0
NdMnSbO,0.0
Li8IrO6,0.0
LiGaF,0.0
Ba2Bi2O5,1.993
BeGeRh,0.0
MoSe2Cl12,0.052
TiC2,0.0
Te2O,0.578
DySi2Ni2,0.0
NpSe,0.0
Cd3Au8,0.0
AsPCl,0.0
MnSiAg2Te4,0.064
NaBeV2,0.0
CaCeCd2,0.0
Li4NbCo5O12,0.016
ZrTiZn4O8,1.829
Sm2InHg,0.0
Na2ZnGeO4,2.78
CaCdHg2,0.0
ZnSn,0.0
BeOs2Ru,0.0
Cu3RhN,0.0
ZnCuPd2,0.0
ErZnRh2,0.0
BaZnF4,4.786
Li2CaSi,0.0
Ba2YBi3O8,0.0
LiWS,0.0
SrMgHg2,0.0
YFe2Bi2Se2O4,0.0
SmMnSi,0.0
CaGe2Ir2,0.0
LiVFeP2O8F2,0.158
TiAl2,0.0
TiRh,0.0
BaLuFe4O7,0.0
Li4Ti3V3Cr2O16,0.0
BrCl2,0.0
Nb2Zn3O8,3.007
AcAgHg,0.0
GeMoO4,0.01
Mg2I,0.0
Yb3Cl,0.0
Ca3P,0.0
DyMn2O4,0.0
Na3AlTe3,2.17
YMoClO4,2.5835
K2PtC4N4Cl2,2.407
Cd2As3Br,0.85
EuAs2Rh2,0.0
SrCd,0.0
Fe3O4,0.0
ThNF,2.554
Ho3Tm,0.0
LiTiIr2,0.0
BaHfF6,7.325
Y2Cl3,0.706
Pr2AgOs,0.0
NaAs2Pd2,0.0
KAuN12,1.476
CrAgSnS4,0.004
SbMo2S2,0.0
Ac3Zn,0.0
YbAl7Au3,0.0
TmAs3,0.0
TbRb3F6,4.779
BaAg2Hg2O4,1.221
Sm2Fe17N3,0.0
Y2CuRh,0.0
Sm3HfSb5,0.0
ScIr3,0.0
BaSb2Pd2,0.0
BaGeAu3,0.0
Rb3Ir,0.414
Sm2Bi,0.0
Te2MoW2S4,0.0785
SrNi5As3,0.0
Th3Au,0.0
ZrBe,0.0
LaTiO3,0.0
YbNaP2S6,1.572
SiWCl2,0.0
FeCo,0.0
AlSb5,0.0
NdCoGe3,0.0
TaAlRu2,0.0
SmHoMg2,0.0
BeNbBr2,0.0
Li2TiCr2O6,0.804
Be2GaPd,0.0
Sm2MgIrO6,0.0
SrCuSe2,0.0
SrSiH2,0.0
Al2Se3,1.945
NaSm2Ru,0.0
MgMoWS4,0.204
Ta4Ni2N,0.0
Li4Cr3Co3Ni2O16,0.0
V12P7,0.0
K2HgBiBr6,0.0
NbB11,0.0
UFe4Ge2,0.0
LuNiGe2,0.0
Mg6BW,0.0
Nb2FeTe4,0.0
Mn3TeO6,0.0
BeNbSb2,0.0
BOsO4,0.0
Dy2IrPd,0.0
Li2CrPCO7,1.658
Zr3MnCo8,0.0
NaZnS,0.0
AsP2Ir,0.0
ZrTlCuS3,0.717
KGa,0.0
SmInIr,0.0
Ge3B,0.0
KBeW,0.0
ScCo6Ge6,0.0
Ba4HfOs,0.0
Pr2HgPb,0.0
UCu4Pd,0.0
YN3O9,3.256
K3RuF6,0.0
CrI,0.0
Dy3CuGeSe7,1.082
KAuS5,1.785
ScPa3,0.0
N2Cl,0.0
TbH2,0.0
InSiIr,0.0
Sr3Al2As4,1.25
BaSi4O9,4.498
PdS31,1.307
MgAgO3,0.0
CeNdHg2,0.0
Rh3F,0.0
KCeS2,0.0
SmTi2,0.0
Sm2Fe4Co13,0.0
AlAgB,0.0
Li4Mn3Co3O12,0.0
SmBr3,2.691
Hf3Hg,0.0
Ba4ReSe,0.0
Ho8Al,0.0
Pb2SeN2O9,2.844
MoRh,0.0
PaFe2Si2,0.0
Fe3Co3Sb2O16,0.0
Tb8Os,0.0
Sr2UO4,0.0
K2AlTlCl6,3.618
NaGaH4,4.753
ThB6,0.0
BeRe2Bi,0.0
Na3CrBAsO7,1.226
LiBeGe2,0.0
Mn2SiSe4,0.01
ZnSiNiO5,0.205
K2SeBr6,1.528
LuAg3,0.0
CoAsPt2,0.0
CeSi2Ir2,0.0
AlGa3,0.0
KPrGeSe4,1.521
BeNiSb,0.0
SmCdAu2,0.0
DyCoC,0.0
TbLa3,0.0
LiNiC2O6,0.936
AcTlNi,0.0
DyAlCo4,0.0
Er3AlC,0.0
RbCaO,0.0
Li8Pd,0.0
NiAsPd,0.0
PrFe2,0.0
Hf2Au,0.0
YLuZn2,0.0
LaIn5Ir,0.0
TbRb2LiCl6,5.0
MgW3,0.0
Nb3Ge,0.0
BaYMg,0.0
SmGa2,0.0
Mg3Bi2,0.007
MgFeP4O12,0.373
ScBe2Cu,0.0
BaAu5,0.0
CeHSe,0.0
K4Ti4I12O,0.0
Er5Tl3,0.0
Ca2Fe3O8,0.0
LiBH15C5NO3,4.262
MgAg,0.0
Tm3FeSi3,0.0
KAuF4,2.347
Sr2PdN2,0.0
Ca3Ir,0.0
BeZnCd4,0.0
Ca3MnN3,0.0
CrTe4Au,0.0
Tl8SnTe6Pb,0.168
SrSb5,0.0
BeFePd2,0.0
K2LiMoCl6,1.279
Ca2ScTaO6,3.777
RbNdMo2O8,3.307
RbTlS2,1.36
DyErRh2,0.0
TiBeW2,0.0
Ti2HPd,0.0
ICl2,0.0
Be2NbCr,0.0
LuU3,0.0
AuCl4,0.0
TlP3,0.0
Na2HgPb,0.0
DyPb3,0.0
BaSrMg,0.0
BiSb5,0.0
Mg3Sn,0.0
La3Sn5,0.0
PaAlAu2,0.0
ZrCo3B2,0.0
BeCdSi2,0.0
Ce4C2Br5,0.0
TlZn2Ga2,0.0
NpF6,0.923
Na2PdC2,0.89
Ba3ZnIrRuO9,0.0
TlWO3,0.0
Rb2GeB4O9,4.072
Ge3Sb2Te6,0.0
NdPb4F11,4.622
GeAsRh2,0.0
Tl3In5Se8,0.591
Sc3Cd,0.0
HfFe2,0.0
Nb2SnO6,1.844
ThSi2Ni2,0.0
Nb5Si3N,0.0
KY2Ti2S2O5,0.0
KTmC2O6,4.424
Yb2NaSr,0.0
Al4VNi15,0.0
Na5MnO4,0.894
BaN2,0.0
HoMgSn,0.0
ThSnI6,1.957
NpGa3,0.0
SrSbAu,0.0
BaLiHg2,0.0
Nd2Mn2CuSi3,0.0
BeCd4Ni,0.0
Sr2RuN2,0.0
BeSnSe,0.0
Ba4CdRe,0.0
ZrZnPd2,0.0
CeRuRh,0.0
InPt3C,0.0
CaYTi2O6,0.0
NaAuS2O8,1.849
Sc2BeRe,0.0
CaNi4S8,0.0
V3H5O8,0.0
Sr2MnCrO6,0.0
SrMg,0.0
Y2Ni3B6,0.0
NpPa3,0.0
K2InHgCl6,0.0
Sc2BeTe,0.0
TaV2Os,0.0
ScZn2Pt,0.0
Nb3Co8Si,0.0
CaFeAsF,0.0
KSr,0.0
Tb8Y,0.0
TiBeSi,0.0
Pr2TlIn,0.0
Ba2CdIn,0.0
ZrTiO4,2.6505
SrIn2Pt,0.0
Hg2Sb2O7,0.0
Er2FeSi2,0.0
Rb2NaSbCl6,3.146
PrTeAs,0.31
ZrVP,0.0
NbF2,0.0
PbW3,0.0
YbCa,0.0
NaCaYCdF8,5.177
Ba2UBeO6,1.882
Ho5In3,0.0
BeCu3,0.0
HPdCl,0.0
PmDyIn2,0.0
LiLa2Sn,0.0
MnZnSe2,0.314
PmAs3,0.0
Ba6Y2Ru3PtO18,0.0
V2CrTc,0.0
TmZn,0.0
DyLuCu2,0.0
Na2HgAsBr6,0.0
KBaRu2,0.0
CeRu2,0.0
ZrCl,0.0
YGa2Cu,0.0
Nb6BiSe8,0.0
Ba3Al2Si3O12,3.495
NaLi8,0.0
KRuF6,1.104
KGaH4,5.097
P2Pd,0.553
RbV3Se2O12,2.32
TmGa2Ni2,0.0
ThZr2U2O10,0.0
Ba2SmUO6,0.918
Li2Cr3O6,0.0915
Rb2SnCl4,1.937
Rb2NaGaBr6,1.346
TlV6S8,0.0
ThP,0.0
CeCo3Cu2,0.0
LiTiCl,0.0
TiBe2W,0.0
Sr2CdPb,0.0
HoCo4B,0.0
RbCuTe,0.639
CePrO4,0.0
Ba4ScMo,0.0
CdAgO,0.0
Nb6AlSi,0.0
UZnNi4,0.0
TlNO3,2.837
FeCo2S4,0.0
Na2LiBe,0.0
Ta2FeAs,0.0
